num_run,Objective,Optimization type,Distance to Bruine Bank,AEP,LCOE,Layout,Iterations
40,LCOE,Joint,3000,2837.419157751828,-116.95385216099224,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3935, 6881, 6897, 6917, 6957, 6977, 7013, 7033, 10706, 10726, 10741, 10761, 10836, 10876, 10896, 10916, 15693, 15722, 15762, 15802, 15877, 15897, 15917, 15937, 20645, 20685, 20705, 20740, 20800, 20818, 20838, 20868, 25180, 25200, 25218, 25238, 25274, 25294, 25334, 25342, 28702, 28722, 28742, 28757, 28777, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",96
39,LCOE,Sequential,3000,2847.218220219894,-116.55134065166442,"[14, 484, 504, 1802, 1818, 1858, 1875, 2867, 3822, 3842, 3862, 3902, 4346, 6881, 6897, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10836, 10896, 10916, 15693, 15722, 15782, 15802, 15817, 15837, 15857, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20780, 20838, 20868, 25180, 25218, 25238, 25274, 25294, 25314, 25334, 25342, 28702, 28742, 28777, 28999, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
39,LCOE,Joint,3000,2847.2248117875783,-116.55107082539446,"[5, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 3917, 6881, 6897, 6937, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10836, 10856, 10896, 10916, 15693, 15742, 15802, 15817, 15837, 15857, 15897, 15917, 15937, 20645, 20665, 20685, 20740, 20838, 20868, 25180, 25200, 25218, 25258, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
38,LCOE,Sequential,3000,2840.949433583714,-116.8085206908685,"[23, 484, 504, 1802, 1818, 1838, 1875, 3822, 3842, 3902, 3917, 4619, 6881, 6897, 6923, 6957, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10836, 10856, 10896, 10916, 15693, 15722, 15802, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20800, 20868, 25180, 25218, 25238, 25258, 25274, 25294, 25334, 25342, 28687, 28702, 28742, 28817, 30530, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
38,LCOE,Joint,3000,2845.9277806758246,-116.60418895649929,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3917, 6881, 6897, 6917, 6937, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15762, 15782, 15802, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20818, 20868, 25200, 25218, 25238, 25258, 25294, 25314, 25334, 25342, 25559, 28702, 28742, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33125, 33561]",202
37,LCOE,Sequential,3000,2833.2602232170743,-117.12552838428408,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3902, 3917, 5049, 6881, 6917, 6977, 7013, 7033, 10706, 10726, 10741, 10796, 10856, 10876, 10896, 10916, 11656, 15693, 15762, 15802, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20760, 20838, 20868, 25180, 25200, 25294, 25314, 25342, 25464, 28702, 28722, 28742, 28757, 28817, 29151, 31354, 31374, 31394, 31414, 31434, 31447, 33001, 33254, 33561]",202
37,LCOE,Joint,3000,2851.52091591201,-116.37547487121934,"[8, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3917, 6881, 6917, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10816, 10856, 10896, 10916, 15693, 15722, 15762, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20760, 20838, 20868, 25180, 25200, 25238, 25258, 25294, 25314, 25342, 28702, 28722, 28742, 28797, 28835, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
36,LCOE,Sequential,3000,2822.2034503974705,-117.58440046118506,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3842, 3882, 3917, 5372, 6575, 6881, 6937, 6977, 6997, 7033, 10706, 10726, 10741, 10781, 10796, 10816, 10876, 10896, 10916, 13107, 15693, 15762, 15802, 15817, 15837, 15857, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20741, 20818, 20868, 21503, 25180, 25218, 25258, 25294, 25314, 25334, 25342, 28702, 28742, 28777, 28828, 28842, 30408, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
36,LCOE,Joint,3000,2835.3835083120184,-117.037818595493,"[484, 504, 1802, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3917, 6881, 6897, 6917, 6957, 6977, 7013, 7033, 10706, 10761, 10796, 10816, 10836, 10856, 10876, 10896, 10916, 10941, 15693, 15722, 15742, 15762, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20740, 20760, 20780, 20818, 20838, 20868, 25180, 25238, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28817, 31354, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",121
35,LCOE,Sequential,3000,2833.4120966445585,-117.11925035100305,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3917, 5143, 6881, 6897, 6977, 6997, 7013, 7033, 10706, 10761, 10781, 10796, 10816, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20760, 20780, 20800, 20838, 20868, 25180, 25200, 25238, 25314, 25342, 28702, 28742, 28777, 28797, 28817, 29445, 30410, 31354, 31394, 31414, 31434, 31447, 31871, 32981, 33001, 33020, 33561]",202
35,LCOE,Joint,3000,2845.292965694416,-116.63020458544754,"[5, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3917, 6881, 6897, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10761, 10781, 10816, 10836, 10856, 10896, 10916, 15693, 15722, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20760, 20818, 20838, 20868, 25180, 25200, 25218, 25274, 25314, 25342, 28532, 28702, 28742, 28797, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",200
34,LCOE,Sequential,3000,2830.7496539568047,-117.22940607998328,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3862, 3902, 3917, 6881, 6897, 6917, 6977, 6997, 7013, 7033, 10706, 10726, 10761, 10816, 10876, 10896, 10916, 11230, 15693, 15722, 15742, 15762, 15802, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20705, 20760, 20816, 20868, 25180, 25200, 25238, 25258, 25274, 25314, 25334, 25342, 25994, 28691, 28702, 28757, 28797, 28817, 30652, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
34,LCOE,Joint,3000,2847.103861063463,-116.55602215035508,"[2, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3917, 6897, 6937, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10816, 10856, 10896, 10916, 15693, 15722, 15742, 15782, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20705, 20725, 20760, 20800, 20838, 20868, 25180, 25200, 25238, 25274, 25314, 25334, 25342, 28702, 28742, 28797, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
33,LCOE,Sequential,3000,2829.6542585887364,-117.27478708299157,"[9, 484, 504, 1802, 1818, 1858, 1875, 3822, 3862, 3882, 3917, 6881, 6917, 6937, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10816, 10856, 10876, 10896, 10916, 13402, 15693, 15742, 15802, 15857, 15897, 15917, 15937, 20645, 20685, 20705, 20725, 20740, 20780, 20800, 20818, 20838, 20868, 21635, 25180, 25200, 25258, 25294, 25334, 25342, 28702, 28742, 28777, 28987, 29886, 31354, 31394, 31414, 31434, 31447, 32303, 32981, 33001, 33561]",183
33,LCOE,Joint,3000,2837.147202997247,-116.96506277288016,"[484, 504, 1802, 1818, 1838, 1875, 3842, 3862, 3882, 3902, 4059, 4917, 6917, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10836, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20780, 20838, 20868, 25180, 25200, 25238, 25274, 25294, 25342, 28702, 28722, 28742, 28777, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",141
32,LCOE,Sequential,3000,2830.0927665136724,-117.2566159742069,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 3917, 6881, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10856, 10876, 10896, 10916, 12624, 15693, 15782, 15802, 15817, 15877, 15897, 15917, 15937, 15991, 20645, 20665, 20705, 20725, 20740, 20818, 20838, 20868, 25180, 25200, 25218, 25258, 25274, 25294, 25314, 25342, 28688, 28702, 28722, 28777, 28817, 30969, 31354, 31374, 31394, 31434, 31447, 32981, 33001, 33561]",201
32,LCOE,Joint,3000,2842.506701807073,-116.74452710472364,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3917, 6881, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10856, 10876, 10896, 10916, 15693, 15742, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20780, 20800, 20818, 20838, 20868, 25180, 25200, 25238, 25258, 25294, 25334, 25342, 28702, 28722, 28757, 28777, 28817, 31354, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
31,LCOE,Sequential,3000,2840.3767157957022,-116.83207331232852,"[16, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3902, 3917, 6881, 6897, 6917, 6937, 6957, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10836, 10876, 10896, 10916, 15693, 15722, 15782, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20705, 20725, 20740, 20780, 20800, 20818, 20868, 25180, 25200, 25238, 25274, 25314, 25334, 25342, 28530, 28702, 28722, 28742, 28757, 28777, 31354, 31394, 31414, 31434, 31447, 32388, 32981, 33001, 33561]",202
31,LCOE,Joint,3000,2838.342214194148,-116.91581763289648,"[484, 504, 1802, 1838, 1858, 1875, 2759, 3822, 3842, 3862, 3902, 6881, 6897, 6917, 6957, 6977, 6997, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10856, 10876, 10896, 10916, 15693, 15722, 15782, 15837, 15877, 15897, 15917, 15937, 20645, 20665, 20705, 20740, 20800, 20838, 20868, 25180, 25200, 25218, 25238, 25274, 25294, 25314, 25334, 25342, 28702, 28742, 28757, 28797, 28843, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
30,LCOE,Sequential,3000,2840.676192847763,-116.8197563418164,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3902, 3917, 6881, 6897, 6957, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10816, 10836, 10856, 10896, 10916, 15693, 15722, 15782, 15837, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20760, 20780, 20800, 20818, 20838, 20868, 25180, 25218, 25274, 25334, 25342, 28702, 28722, 28742, 28797, 28817, 28840, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",132
30,LCOE,Joint,3000,2837.577397920755,-116.94733011957192,"[484, 504, 1802, 1818, 1838, 1875, 3822, 3862, 3902, 3917, 6881, 6897, 6957, 6997, 7033, 10706, 10726, 10741, 10781, 10796, 10816, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20740, 20780, 20800, 20818, 20838, 20868, 25180, 25200, 25218, 25274, 25314, 25342, 28528, 28702, 28722, 28742, 28757, 28777, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",121
29,LCOE,Sequential,3000,2839.5371048235443,-116.86661890445563,"[484, 504, 1818, 1858, 1875, 3822, 3862, 3882, 3902, 3917, 4198, 6881, 6897, 6917, 6977, 7013, 7033, 10706, 10726, 10741, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15762, 15802, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20760, 20818, 20868, 25180, 25218, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28817, 29592, 31238, 31374, 31394, 31414, 31434, 31447, 33001, 33020, 33131, 33561]",202
29,LCOE,Joint,3000,2844.509992925993,-116.66230792640714,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3917, 6881, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15762, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20760, 20780, 20818, 20868, 25180, 25238, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",147
28,LCOE,Sequential,3000,2835.3494516377405,-117.039224390064,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3902, 3917, 6881, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10741, 10836, 10876, 10896, 10916, 12322, 15693, 15722, 15762, 15782, 15802, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20685, 20725, 20760, 20800, 20868, 25180, 25200, 25238, 25258, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28757, 28797, 28839, 31354, 31374, 31394, 31414, 31434, 31447, 33001, 33083, 33561]",183
28,LCOE,Joint,3000,2843.032903280617,-116.72291949613076,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3917, 6881, 6897, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10781, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15802, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20760, 20818, 20838, 20868, 25180, 25238, 25258, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28797, 31354, 31374, 31414, 31434, 31447, 32981, 33001, 33561]",174
27,LCOE,Sequential,3000,2837.4331478211197,-116.9532755156898,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 3917, 6881, 6897, 6957, 6977, 6997, 7013, 7033, 10354, 10706, 10726, 10741, 10836, 10876, 10896, 10916, 15693, 15722, 15742, 15762, 15782, 15802, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20800, 20838, 20868, 25180, 25200, 25238, 25258, 25274, 25314, 25342, 28702, 28722, 28742, 28757, 28797, 28817, 28999, 31354, 31374, 31414, 31434, 31447, 32981, 33001, 33561]",202
27,LCOE,Joint,3000,2829.6329840000585,-117.27566881319176,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3902, 3917, 6881, 6897, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10816, 10836, 10876, 10896, 10916, 15693, 15742, 15782, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20780, 20800, 20818, 20838, 25180, 25200, 25218, 25238, 25294, 25334, 25342, 28702, 28722, 28742, 28757, 28797, 28817, 31354, 31394, 31414, 31434, 31447, 32981, 33561]",79
26,LCOE,Sequential,3000,2831.620873328132,-117.1933375051158,"[484, 504, 1802, 1818, 1858, 1875, 3822, 3842, 3882, 3902, 6881, 6897, 6917, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10836, 10856, 10896, 10916, 15693, 15742, 15782, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20740, 20760, 20780, 20800, 20838, 20868, 25180, 25200, 25218, 25238, 25334, 25342, 28693, 28702, 28722, 28742, 28777, 28797, 28817, 31354, 31414, 31434, 31447, 32981, 33001, 33561]",91
26,LCOE,Joint,3000,2839.170802770483,-116.8816967160467,"[484, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 3917, 6881, 6917, 6957, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10856, 10876, 10896, 10916, 15693, 15742, 15782, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20800, 20868, 25180, 25200, 25258, 25294, 25314, 25342, 28702, 28722, 28742, 28777, 28797, 28817, 29149, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",160
25,LCOE,Sequential,3000,2833.1004496347477,-117.13213371494024,"[24, 484, 504, 1802, 1818, 1858, 1875, 3822, 3842, 3862, 3882, 3902, 3917, 6881, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10836, 10896, 10916, 15693, 15742, 15802, 15857, 15877, 15897, 15917, 15937, 16361, 20645, 20665, 20685, 20705, 20725, 20740, 20760, 20780, 20800, 20818, 20868, 21333, 25180, 25218, 25258, 25334, 26694, 28702, 28742, 28797, 28817, 29445, 30285, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33561]",200
25,LCOE,Joint,3000,2845.9347360560587,-116.60390397931378,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 6881, 6897, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15802, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20818, 20838, 20868, 25180, 25218, 25238, 25294, 25342, 28702, 28722, 28742, 28777, 28797, 28817, 28838, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
24,LCOE,Sequential,3000,2826.8715603637256,-117.3902293076862,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3842, 3882, 3902, 3917, 6881, 6897, 6997, 7013, 7033, 9709, 10706, 10726, 10741, 10781, 10796, 10827, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20705, 20740, 20760, 20822, 20868, 22929, 25180, 25200, 25238, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28797, 28817, 29301, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
24,LCOE,Joint,3000,2844.74101547927,-116.65283373381747,"[2, 484, 504, 1802, 1818, 1858, 1875, 3822, 3842, 3902, 3917, 6881, 6897, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15817, 15837, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20740, 20760, 20838, 20868, 25180, 25200, 25238, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28797, 29000, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",199
23,LCOE,Sequential,3000,2833.383330191548,-117.1204394260484,"[5, 484, 504, 1802, 1818, 1858, 1875, 3492, 3822, 3842, 3882, 3902, 3917, 3936, 6881, 6917, 6957, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10856, 10876, 10896, 10916, 13386, 15693, 15802, 15817, 15837, 15877, 15917, 15937, 20645, 20665, 20685, 20705, 20736, 20838, 20868, 25166, 25200, 25218, 25238, 25258, 25274, 25294, 25334, 25342, 28702, 28722, 28742, 28817, 29593, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
23,LCOE,Joint,3000,2849.6189358766323,-116.45314975856162,"[15, 421, 484, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3882, 3902, 3917, 6881, 6897, 6937, 6957, 6997, 7013, 7033, 10706, 10726, 10741, 10781, 10816, 10856, 10876, 10896, 10916, 15693, 15722, 15782, 15817, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20685, 20725, 20760, 20800, 20838, 20868, 23023, 25180, 25218, 25238, 25294, 25334, 25342, 28702, 28722, 28742, 28757, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
22,LCOE,Sequential,3000,2841.855211956401,-116.77129056340034,"[9, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3902, 3917, 6881, 6897, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10761, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15782, 15837, 15857, 15877, 15897, 15917, 15937, 20037, 20645, 20665, 20685, 20725, 20740, 20800, 20838, 20868, 25180, 25218, 25258, 25294, 25342, 28702, 28722, 28742, 28797, 28817, 28991, 31354, 31374, 31394, 31414, 31447, 32981, 33001, 33021, 33561]",164
22,LCOE,Joint,3000,2844.8830237393217,-116.6470107647146,"[2, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3862, 3902, 3917, 6881, 6897, 6917, 6957, 6977, 7013, 7033, 10706, 10726, 10761, 10781, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15837, 15857, 15877, 15917, 15937, 20645, 20665, 20685, 20740, 20800, 20818, 20838, 20868, 25180, 25218, 25238, 25274, 25294, 25334, 25342, 28702, 28722, 28742, 28757, 28797, 28817, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
21,LCOE,Sequential,3000,2836.305986809866,-116.9997532839252,"[484, 504, 1802, 1818, 1838, 1875, 3809, 3822, 3842, 3882, 3902, 5809, 6844, 6881, 6917, 6957, 6997, 7033, 10706, 10726, 10741, 10761, 10781, 10836, 10856, 10876, 10896, 10916, 15693, 15742, 15782, 15802, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20780, 20800, 20818, 20868, 25180, 25200, 25334, 25342, 28702, 28722, 28742, 28777, 28797, 28817, 29146, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33212, 33561]",202
21,LCOE,Joint,3000,2845.8132640024555,-116.60888115608564,"[16, 484, 504, 1802, 1818, 1838, 1875, 3822, 3842, 3882, 3902, 3917, 6881, 6897, 6917, 6957, 6997, 7033, 10706, 10726, 10741, 10781, 10816, 10836, 10876, 10896, 10916, 15693, 15742, 15782, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20760, 20780, 20818, 20838, 20868, 25180, 25218, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28797, 28848, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
20,LCOE,Sequential,3000,2843.6568629017024,-116.69730797120631,"[6, 484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3882, 3917, 5201, 6360, 6897, 6977, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10816, 10856, 10896, 10916, 15693, 15722, 15802, 15837, 15857, 15897, 15917, 15937, 19496, 20645, 20665, 20685, 20800, 20838, 20868, 25180, 25200, 25218, 25238, 25258, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28757, 29000, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
20,LCOE,Joint,3000,2842.0056812575726,-116.76510813575638,"[24, 484, 504, 1802, 1818, 1838, 1858, 1875, 2576, 3822, 3842, 3862, 3882, 3902, 6881, 6917, 6977, 7013, 7033, 10706, 10726, 10741, 10761, 10781, 10796, 10836, 10856, 10896, 10916, 15693, 15722, 15782, 15802, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20780, 20800, 20818, 20838, 20868, 25180, 25200, 25238, 25334, 25342, 28702, 28722, 28742, 28777, 28797, 28817, 31354, 31414, 31434, 31447, 32387, 32981, 33001, 33561]",202
19,LCOE,Sequential,3000,2838.7204626046628,-116.90023905699712,"[42, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3862, 3902, 3917, 6227, 6881, 6977, 6997, 7013, 7033, 10706, 10741, 10761, 10781, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15802, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20740, 20780, 20838, 20868, 25180, 25258, 25294, 25314, 25334, 25342, 28684, 28702, 28722, 28742, 28757, 28777, 28797, 28817, 31354, 31374, 31414, 31447, 32649, 32981, 33001, 33561]",169
19,LCOE,Joint,3000,2844.957087364436,-116.6439740579346,"[484, 504, 1802, 1818, 1838, 1858, 1875, 3822, 3842, 3862, 3902, 3917, 6881, 6897, 6917, 6957, 6997, 7013, 7033, 10706, 10726, 10761, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15722, 15742, 15802, 15837, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20740, 20780, 20818, 20838, 20868, 25180, 25218, 25258, 25314, 25334, 25342, 28702, 28722, 28742, 28777, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",163
18,LCOE,Sequential,3000,2831.045184383476,-117.21716860084015,"[484, 504, 1231, 1802, 1818, 1838, 1875, 3822, 3862, 3882, 3902, 3917, 6881, 6897, 6917, 6997, 7013, 7033, 7466, 9975, 10706, 10726, 10741, 10796, 10856, 10876, 10896, 10916, 14596, 15693, 15722, 15762, 15802, 15837, 15857, 15877, 15897, 15937, 20645, 20665, 20685, 20705, 20725, 20800, 20868, 25180, 25238, 25258, 25274, 25294, 25314, 25334, 25342, 28702, 28722, 28742, 28817, 28845, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
18,LCOE,Joint,3000,2849.812212375882,-116.44525181461492,"[13, 504, 568, 1802, 1818, 1838, 1858, 1875, 3558, 3822, 3862, 3902, 6881, 6897, 6917, 6957, 6977, 6997, 7013, 7033, 10706, 10726, 10741, 10761, 10796, 10856, 10896, 10916, 15693, 15722, 15762, 15782, 15817, 15837, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20800, 20818, 20838, 20868, 25180, 25218, 25238, 25258, 25274, 25294, 25334, 25342, 28702, 28722, 28742, 28797, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",202
17,LCOE,Sequential,3000,2833.5749358966077,-117.11251976806132,"[484, 504, 1802, 1818, 1858, 1875, 3563, 3822, 3842, 3862, 3882, 3902, 6881, 6897, 6957, 6977, 6997, 7013, 10706, 10726, 10741, 10761, 10796, 10836, 10856, 10876, 10896, 10916, 15693, 15782, 15817, 15857, 15877, 15897, 15917, 15937, 20645, 20665, 20685, 20705, 20725, 20760, 20818, 20868, 25180, 25200, 25218, 25238, 25258, 25294, 25314, 25334, 25342, 28722, 28757, 28797, 28817, 28840, 31354, 31374, 31394, 31414, 31434, 31447, 32981, 33001, 33561]",172
