num_run,Objective,Optimization type,AEP,LCOE,Layout,Iterations
15,AEP,Joint,2864.6232322425303,-115.28428070019653,"[117, 920, 937, 957, 2639, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18086, 18126, 18201, 18221, 18241, 18261, 23237, 23258, 23278, 23333, 23393, 23411, 23431, 23461, 27773, 27811, 27851, 27887, 27927, 27935, 31285, 31295, 31315, 31335, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35734, 36154]",202
15,LCOE,Sequential,2856.1910065783995,-115.62463016147281,"[8, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 5182, 8498, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12849, 12889, 17052, 17997, 18017, 18066, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23298, 23333, 23373, 23431, 23461, 25849, 27773, 27793, 27811, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 31738, 33947, 33967, 33987, 34040, 34425, 35594, 35676, 36154]",202
15,LCOE,Joint,2868.6559258139227,-115.12221658735582,"[1, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5109, 5149, 5164, 5333, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12699, 12719, 12789, 12829, 12849, 12869, 12889, 12909, 15969, 17997, 18017, 18046, 18086, 18106, 18141, 18181, 18221, 18261, 23238, 23298, 23353, 23393, 23411, 23431, 23461, 24473, 27773, 27793, 27831, 27867, 27927, 27935, 31295, 31315, 31335, 31370, 31390, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
14,AEP,Sequential,2858.6374752252036,-115.52567671426586,"[45, 937, 957, 977, 1933, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5109, 5149, 5164, 6970, 8498, 8574, 8650, 8670, 12679, 12719, 12734, 12754, 12774, 12789, 12809, 12829, 12849, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23431, 23461, 27773, 27811, 27851, 27867, 27927, 27935, 31295, 31315, 31390, 31410, 31492, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
14,AEP,Joint,2865.159543820987,-115.26270134532714,"[81, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12754, 12774, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23318, 23431, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27935, 31295, 31315, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35594, 36154]",166
14,LCOE,Sequential,2862.295164509644,-115.37804797386381,"[25, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12774, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 21622, 23238, 23258, 23278, 23353, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 29207, 31295, 31315, 31335, 31350, 31390, 31410, 31429, 33947, 33987, 34007, 34027, 34040, 35594, 35723, 36154]",202
14,LCOE,Joint,2874.3788393060463,-114.89300724391727,"[21, 937, 957, 977, 2038, 2659, 2675, 2695, 2732, 5049, 5069, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12829, 12889, 12909, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23411, 23431, 23461, 27773, 27793, 27831, 27867, 27907, 27935, 30802, 31295, 31335, 31370, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
13,AEP,Sequential,2862.2134491471925,-115.38134198361419,"[109, 937, 957, 977, 2639, 2659, 2715, 2732, 5069, 5089, 5129, 5149, 5164, 5647, 8498, 8518, 8554, 8574, 8614, 8650, 8670, 12679, 12719, 12754, 12774, 12789, 12809, 12829, 12849, 12869, 12889, 12909, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 20515, 23238, 23258, 23298, 23353, 23373, 23411, 23461, 27773, 27793, 27831, 27851, 27907, 27935, 31295, 31315, 31335, 31370, 31410, 31893, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
13,AEP,Joint,2867.7117898007127,-115.16011824504236,"[136, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8534, 8574, 8594, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23411, 23461, 27773, 27793, 27831, 27867, 27907, 27927, 27935, 31295, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35807, 36154]",202
13,LCOE,Sequential,2865.895881737257,-115.23308676725642,"[28, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4317, 5049, 5109, 8498, 8518, 8534, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12869, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23461, 27793, 27811, 27851, 27907, 27935, 28155, 31125, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34040, 35309, 35574, 35594, 36154]",202
13,LCOE,Joint,2871.664395478196,-115.00160998136373,"[30, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 4328, 5049, 5069, 5089, 5109, 5149, 8518, 8554, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23393, 23431, 23461, 27773, 27831, 27927, 27935, 31295, 31315, 31335, 31370, 31390, 31410, 31890, 33947, 33967, 33987, 34007, 34040, 35574, 35594, 36154]",202
12,AEP,Sequential,2859.884632278604,-115.4752975273096,"[100, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5129, 5164, 7392, 8113, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18086, 18126, 18141, 18181, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23353, 23411, 23431, 23461, 27793, 27831, 27887, 27907, 27935, 28923, 31203, 31295, 31335, 31410, 32185, 32998, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
12,AEP,Joint,2870.482109462569,-115.0489765177401,"[114, 172, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12829, 12869, 12889, 12909, 17997, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23373, 23461, 27773, 27793, 27831, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 35613, 36154]",202
12,LCOE,Sequential,2859.8623406725724,-115.47619761603141,"[97, 937, 957, 977, 2460, 2639, 2695, 2715, 2732, 5049, 5069, 5109, 5149, 5164, 8498, 8534, 8554, 8614, 8634, 8650, 8670, 12679, 12699, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18036, 18106, 18126, 18181, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23411, 23461, 27773, 27793, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 31430, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35809, 36154]",202
12,LCOE,Joint,2865.3757993324716,-115.25400224399449,"[20, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5149, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 23258, 23278, 23298, 23318, 23353, 23373, 23411, 23461, 24445, 27793, 27831, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",158
11,AEP,Sequential,2853.9714293248853,-115.7145532056965,"[135, 853, 937, 957, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5129, 5164, 6806, 8108, 8518, 8594, 8614, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 14971, 17997, 18017, 18046, 18086, 18106, 18141, 18181, 18221, 18241, 18261, 23238, 23258, 23298, 23353, 23393, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31350, 31390, 31410, 33947, 33987, 34007, 34040, 35106, 35574, 35594, 36154]",202
11,AEP,Joint,2869.333980384255,-115.09501196578248,"[68, 735, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8614, 8670, 12679, 12699, 12719, 12734, 12754, 12774, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27773, 27793, 27811, 27831, 27887, 27927, 27935, 31295, 31335, 31390, 31410, 33947, 33967, 33987, 34007, 34040, 35500, 35574, 35594, 36154]",186
11,LCOE,Sequential,2868.5364403300973,-115.12701186677238,"[31, 373, 863, 914, 2639, 2659, 2695, 2732, 4757, 5069, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18181, 18201, 18241, 18261, 18433, 23238, 23258, 23298, 23431, 23461, 27773, 27793, 27811, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
11,LCOE,Joint,2868.9952239926915,-115.10860180051435,"[82, 937, 957, 2639, 2659, 2695, 2715, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23431, 23461, 27773, 27811, 27867, 27927, 27935, 31295, 31315, 31335, 31390, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",132
10,AEP,Sequential,2854.5867298613825,-115.68961116209938,"[134, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 4065, 5049, 5069, 5109, 5149, 8498, 8518, 8534, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12849, 12869, 12889, 15231, 16031, 17997, 18017, 18086, 18126, 18141, 18161, 18182, 18221, 18261, 23238, 23258, 23278, 23298, 23353, 23431, 23461, 27773, 27811, 27831, 27851, 27887, 27927, 27935, 31295, 31315, 31350, 31410, 31590, 33947, 33967, 34007, 34027, 34040, 35336, 35594, 35667, 36154]",202
10,AEP,Joint,2870.11409370193,-115.06372848759969,"[9, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5089, 5109, 5129, 5164, 8498, 8534, 8574, 8594, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18066, 18086, 18126, 18141, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23373, 23411, 23461, 27773, 27793, 27811, 27831, 27927, 27935, 28084, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
10,LCOE,Sequential,2861.7106227768736,-115.40161544555347,"[79, 937, 957, 977, 2533, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5164, 6628, 8498, 8574, 8594, 8670, 12679, 12699, 12719, 12734, 12754, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18106, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23393, 23431, 23461, 23845, 27773, 27831, 27907, 27927, 27935, 31295, 31335, 31370, 31390, 32878, 33690, 33947, 33967, 33987, 34040, 35574, 35594, 35614, 36154]",202
10,LCOE,Joint,2870.918553372,-115.03148649698407,"[33, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 22593, 23238, 23258, 23278, 23298, 23431, 23461, 27773, 27793, 27811, 27851, 27867, 27887, 27927, 27935, 31295, 31315, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
9,AEP,Sequential,2869.1400724626797,-115.1027905454232,"[76, 113, 937, 957, 977, 1670, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 18017, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 18555, 23238, 23258, 23298, 23318, 23411, 23461, 27773, 27793, 27811, 27831, 27851, 27867, 27907, 27935, 31295, 31390, 31410, 32613, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 35614, 36154]",182
9,AEP,Joint,2869.564014245019,-115.08578556420171,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",161
9,LCOE,Sequential,2862.310063611489,-115.3774473997648,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
9,LCOE,Joint,2870.0545746015737,-115.06611467553627,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]",202
8,AEP,Sequential,2860.1046923158387,-115.46641271328798,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
8,AEP,Joint,2876.6106598198103,-114.80386741904051,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
8,LCOE,Sequential,2868.2313967279015,-115.1392559132081,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",202
8,LCOE,Joint,2865.0739266993523,-115.26614574535782,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",191
7,AEP,Sequential,2860.0644013951146,-115.46803933682784,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]",149
7,AEP,Joint,2859.5288556232904,-115.48966472456473,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",81
7,LCOE,Sequential,2859.537667294938,-115.48930884290743,"[8, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 4891, 5049, 5089, 5109, 5149, 7920, 8534, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18106, 18126, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 24145, 27773, 27793, 27867, 27887, 27935, 30634, 31295, 31315, 31335, 31350, 31370, 31410, 33947, 33987, 34007, 34027, 34040, 35571, 35594, 36154]",202
7,LCOE,Joint,2863.729083913579,-115.3202761606336,"[8, 937, 957, 977, 2634, 2639, 2659, 2695, 2715, 5069, 5089, 5109, 5129, 5164, 8498, 8518, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23411, 23431, 23461, 27773, 27793, 27851, 27887, 27927, 27935, 31295, 31315, 31350, 31390, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",157
6,AEP,Sequential,2860.3194733449254,-115.4577423548967,"[59, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 5049, 5089, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12809, 12849, 12889, 12909, 18018, 18106, 18139, 18161, 18181, 18201, 18221, 18241, 18261, 21039, 23238, 23258, 23298, 23318, 23461, 26891, 27773, 27793, 27831, 27851, 27867, 27927, 27935, 31295, 31335, 31390, 31410, 31737, 32747, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
6,AEP,Joint,2866.2440472950707,-115.21908928788237,"[33, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8518, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12829, 12849, 12889, 12909, 18066, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 18567, 23238, 23258, 23278, 23318, 23333, 23353, 23431, 23461, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 27950, 31295, 31315, 31335, 31350, 31390, 33967, 34040, 34705, 35574, 35594, 36154]",202
6,LCOE,Sequential,2855.9197155521742,-115.63561363709452,"[162, 268, 679, 957, 2639, 2659, 2695, 2715, 2732, 5049, 5089, 5129, 5149, 5170, 8498, 8518, 8554, 8614, 8650, 8670, 10217, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18201, 18241, 18261, 21262, 23238, 23278, 23298, 23318, 23353, 23393, 23461, 27153, 27773, 27811, 27867, 27927, 27935, 31295, 31315, 31350, 31410, 31589, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
6,LCOE,Joint,2871.545163606287,-115.00638506113765,"[59, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5109, 5164, 8498, 8534, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23393, 23411, 23431, 23461, 27793, 27811, 27851, 27887, 27927, 27935, 28158, 31295, 31335, 31370, 31390, 31410, 31737, 33947, 33967, 34007, 34040, 35574, 35594, 36154]",202
5,AEP,Sequential,2865.9263798602065,-115.23186049959203,"[7, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5129, 5164, 6410, 8366, 8498, 8534, 8634, 8650, 8670, 10782, 12679, 12699, 12719, 12734, 12789, 12809, 12869, 12889, 12909, 15416, 17997, 18017, 18086, 18161, 18181, 18221, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27811, 27831, 27851, 27887, 27907, 27927, 29107, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",202
5,AEP,Joint,2867.6049041524825,-115.16441066477951,"[20, 197, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5129, 5149, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12789, 12829, 12849, 12869, 12909, 17997, 18017, 18066, 18106, 18161, 18181, 18201, 18221, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23431, 23461, 27773, 27793, 27831, 27887, 27927, 27935, 31295, 31315, 31335, 31390, 31585, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
5,LCOE,Sequential,2864.4952283876723,-115.28943233465829,"[5, 167, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5109, 5149, 5164, 6298, 8498, 8534, 8594, 8634, 8670, 9935, 12679, 12699, 12719, 12789, 12809, 12849, 12869, 12889, 12909, 14969, 17997, 18017, 18046, 18141, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23373, 23431, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31079, 31295, 31335, 31350, 31410, 32873, 33947, 33987, 34027, 34040, 35574, 35594, 36154]",202
5,LCOE,Joint,2859.9051914608094,-115.47446740269943,"[12, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5109, 5149, 5164, 8498, 8518, 8534, 8554, 8594, 8670, 12679, 12699, 12719, 12734, 12789, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23353, 23393, 23411, 23431, 23461, 27793, 27811, 27831, 27867, 27927, 30816, 31295, 31335, 31390, 31410, 33947, 33967, 34027, 34040, 35574, 35594, 36154]",86
4,AEP,Sequential,2860.4773338276054,-115.45137061591389,"[15, 937, 957, 977, 1588, 2639, 2659, 2675, 2695, 2732, 5089, 5129, 5164, 8498, 8518, 8534, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18141, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23353, 23393, 23431, 23461, 27811, 27861, 27907, 27935, 28158, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 35667, 36154]",202
4,AEP,Joint,2864.418120326689,-115.29253584266789,"[78, 379, 937, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5129, 5637, 8498, 8534, 8554, 8574, 8594, 8614, 8650, 8670, 12679, 12699, 12734, 12754, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18086, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23431, 23461, 27793, 27811, 27867, 27887, 27907, 27927, 28334, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
4,LCOE,Sequential,2861.395439214627,-115.41432696796197,"[83, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5069, 5149, 5164, 8498, 8534, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12719, 12734, 12849, 12889, 12909, 13253, 18017, 18046, 18086, 18126, 18141, 18161, 18181, 18201, 18241, 18261, 21748, 23238, 23258, 23298, 23431, 23461, 24561, 27773, 27793, 27811, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 31410, 33362, 33947, 33967, 34007, 34027, 35574, 35594, 36154]",202
4,LCOE,Joint,2870.1977037084207,-115.0603766351913,"[53, 937, 957, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5149, 5164, 8498, 8534, 8574, 8594, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35548, 35574, 36154]",202
