num_run,Objective,Optimization type,Robustness,AEP,LCOE,Layout
9,AEP,Joint,360 wind directions,2859.421936552602,-115.49398309656458,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,AEP,Joint,FLORIS yaw,2870.019841357009,,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,AEP,Joint,Original objective,2869.564014245019,-115.08578556420171,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Sequential,Robust objective,,-65.70934676055163,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Sequential,22 wind speeds,5203.2565219619655,-63.46910389911507,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Sequential,360 wind directions,2855.331854169151,-115.6594209264855,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Sequential,FLORIS yaw,,-115.35937515906764,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Sequential,Original objective,2862.310063611489,-115.3774473997648,"[41, 826, 924, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5164, 8498, 8518, 8534, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12789, 12809, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23431, 23461, 25659, 27773, 27831, 27851, 27887, 27907, 27927, 27935, 31295, 31315, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,LCOE,Joint,Robust objective,,-65.63811071401688,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]"
9,LCOE,Joint,22 wind speeds,5208.625584453793,-63.40367980985978,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]"
9,LCOE,Joint,360 wind directions,2862.424971013393,-115.3728157595111,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]"
9,LCOE,Joint,FLORIS yaw,,-115.0024455224856,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]"
9,LCOE,Joint,Original objective,2870.0545746015737,-115.06611467553627,"[169, 298, 937, 977, 2639, 2659, 2695, 2715, 5049, 5089, 5149, 8498, 8518, 8554, 8574, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18106, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27831, 27867, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36167]"
8,AEP,Sequential,Robust objective,5023.726053400685,,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Sequential,22 wind speeds,5201.124207881245,-63.495124439776205,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Sequential,360 wind directions,2852.268585283438,-115.78363640440077,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Sequential,FLORIS yaw,2859.7447928869383,,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Sequential,Original objective,2860.1046923158387,-115.46641271328798,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Joint,Robust objective,5034.38943501516,,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Joint,22 wind speeds,5212.712253884322,-63.35397250444143,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Joint,360 wind directions,2867.226144088481,-115.17962386295851,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Joint,FLORIS yaw,2877.2134267970187,,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,AEP,Joint,Original objective,2876.6106598198103,-114.80386741904051,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Sequential,Robust objective,,-65.65857350145163,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Sequential,22 wind speeds,5206.4813519841955,-63.42979192277239,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Sequential,360 wind directions,2861.111064398617,-115.42579836045869,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Sequential,FLORIS yaw,,-115.09833450300104,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Sequential,Original objective,2868.2313967279015,-115.1392559132081,"[67, 937, 957, 977, 1503, 2639, 2695, 2732, 5049, 5089, 5129, 5149, 5164, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12774, 12809, 12849, 12889, 12909, 18017, 18046, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 22236, 23238, 23258, 23278, 23298, 23353, 23393, 23461, 25678, 27773, 27851, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 31893, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Joint,Robust objective,,-65.68122172614812,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Joint,22 wind speeds,5204.412975927784,-63.455000656876116,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Joint,360 wind directions,2856.989581823898,-115.59231118908163,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Joint,FLORIS yaw,,-115.22992959140028,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
8,LCOE,Joint,Original objective,2865.0739266993523,-115.26614574535782,"[35, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 8498, 8518, 8594, 8650, 8670, 12679, 12699, 12754, 12774, 12809, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27935, 30959, 31295, 31315, 31335, 31350, 31370, 31390, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
7,AEP,Sequential,Robust objective,5025.024545423212,,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,AEP,Sequential,22 wind speeds,5201.867927105884,-63.48604644214568,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,AEP,Sequential,360 wind directions,2852.2396714645706,-115.78481013013084,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,AEP,Sequential,FLORIS yaw,2862.4277418160746,,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,AEP,Sequential,Original objective,2860.0644013951146,-115.46803933682784,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,AEP,Joint,Robust objective,5023.787129815706,,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,AEP,Joint,22 wind speeds,5200.948427822191,-63.49727042850857,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,AEP,Joint,360 wind directions,2849.350262910719,-115.90222272947001,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,AEP,Joint,FLORIS yaw,2861.0030097977306,,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,AEP,Joint,Original objective,2859.5288556232904,-115.48966472456473,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,LCOE,Sequential,Robust objective,,-65.72166555905979,"[8, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 4891, 5049, 5089, 5109, 5149, 7920, 8534, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18106, 18126, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 24145, 27773, 27793, 27867, 27887, 27935, 30634, 31295, 31315, 31335, 31350, 31370, 31410, 33947, 33987, 34007, 34027, 34040, 35571, 35594, 36154]"
7,LCOE,Sequential,22 wind speeds,5200.551329213738,-63.50211889093717,"[8, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 4891, 5049, 5089, 5109, 5149, 7920, 8534, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18106, 18126, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 24145, 27773, 27793, 27867, 27887, 27935, 30634, 31295, 31315, 31335, 31350, 31370, 31410, 33947, 33987, 34007, 34027, 34040, 35571, 35594, 36154]"
7,LCOE,Sequential,360 wind directions,2852.421145043728,-115.7774437971674,"[8, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 4891, 5049, 5089, 5109, 5149, 7920, 8534, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18106, 18126, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 24145, 27773, 27793, 27867, 27887, 27935, 30634, 31295, 31315, 31335, 31350, 31370, 31410, 33947, 33987, 34007, 34027, 34040, 35571, 35594, 36154]"
