num_run,Objective,Optimization type,Power density,AEP,Layout,Iterations
33,AEP,Sequential,11,729.9539180019136,"[0, 50, 90, 1830, 1860, 3655, 4364, 4560, 4590, 6370, 6430, 7370, 8190, 8200, 8240, 8260]",76
33,AEP,Joint,11,730.4838000734525,"[50, 910, 1840, 1910, 3650, 3690, 3802, 4560, 6440, 6460, 8190, 8200, 8210, 8220, 8240, 8260]",65
32,AEP,Sequential,11,729.6795414106537,"[30, 40, 50, 80, 646, 1880, 2770, 3386, 3710, 5540, 6370, 6400, 6420, 7370, 8190, 8220]",59
32,AEP,Joint,11,730.2647618802965,"[60, 90, 910, 920, 990, 1124, 2810, 4600, 5041, 5520, 7290, 7370, 8190, 8210, 8230, 8250]",54
31,AEP,Sequential,11,733.6686893321157,"[0, 40, 90, 940, 980, 1000, 1910, 2780, 3670, 3730, 4560, 5550, 6370, 6400, 8190, 8270]",52
31,AEP,Joint,11,733.6686893321157,"[0, 40, 90, 940, 980, 1000, 1910, 2780, 3670, 3730, 4560, 5550, 6370, 6400, 8190, 8270]",52
30,AEP,Sequential,11,726.8622666258018,"[60, 84, 920, 960, 1910, 2810, 3680, 3844, 4550, 4640, 5895, 6460, 7280, 8230, 8260, 8270]",94
30,AEP,Joint,11,728.603897304137,"[40, 90, 920, 940, 986, 2730, 2750, 2820, 3650, 4610, 5460, 5470, 5490, 5550, 7370, 8190]",54
29,AEP,Sequential,11,728.7659048274664,"[0, 60, 930, 2705, 2780, 3640, 3730, 4570, 4610, 6380, 6430, 7280, 8190, 8220, 8250, 8280]",113
29,AEP,Joint,11,727.8943191062453,"[80, 392, 920, 970, 1860, 2730, 3690, 4630, 5571, 6370, 6430, 7330, 7370, 8190, 8210, 8250]",95
28,AEP,Sequential,11,728.7137048034184,"[0, 20, 50, 80, 960, 1000, 3680, 3710, 4560, 5460, 5540, 7330, 8200, 8210, 8270, 8280]",56
28,AEP,Joint,11,730.0041111221077,"[10, 30, 60, 80, 1820, 1880, 1910, 2790, 3618, 4570, 5245, 5470, 6370, 8190, 8240, 8280]",90
27,AEP,Sequential,11,732.2074647974802,"[39, 80, 519, 755, 910, 1900, 2760, 4550, 4580, 4640, 5520, 7310, 8190, 8210, 8240, 8270]",76
27,AEP,Joint,11,729.597048364127,"[46, 80, 910, 940, 2730, 2820, 3576, 3777, 3969, 5460, 5550, 6400, 6430, 8210, 8240, 8280]",84
26,AEP,Sequential,11,728.995447039696,"[30, 60, 80, 910, 1000, 1820, 1900, 2730, 3660, 3720, 5550, 7280, 7320, 7340, 7360, 8210]",54
26,AEP,Joint,11,729.6000621240375,"[10, 60, 80, 90, 930, 1860, 1880, 1910, 3650, 3730, 4640, 6410, 6552, 8190, 8210, 8280]",94
25,AEP,Sequential,11,738.251647531084,"[0, 10, 30, 70, 90, 1860, 1890, 1910, 2730, 2750, 5470, 5550, 6370, 6430, 8190, 8270]",90
25,AEP,Joint,11,731.8144936293398,"[0, 20, 50, 70, 2360, 2740, 2780, 3650, 4630, 5480, 6380, 6460, 7370, 8200, 8230, 8250]",82
24,AEP,Sequential,11,727.0710103005606,"[10, 50, 90, 930, 1820, 1890, 2402, 3115, 3730, 4570, 5480, 6390, 7280, 7330, 7370, 8280]",58
24,AEP,Joint,11,728.8625202551426,"[8, 90, 910, 920, 960, 1910, 2760, 3650, 3730, 4600, 5460, 6380, 7340, 7370, 8200, 8220]",84
23,AEP,Sequential,11,730.4299862986793,"[10, 30, 40, 60, 90, 1890, 3640, 3688, 3730, 4570, 5510, 6410, 7280, 7340, 8190, 8280]",56
23,AEP,Joint,11,726.6323370617997,"[70, 90, 910, 1669, 1820, 1910, 3640, 4640, 4673, 5550, 6380, 6390, 6420, 6440, 7280, 8190]",70
22,AEP,Sequential,11,733.2177626778018,"[10, 40, 90, 879, 912, 1089, 3650, 4067, 4826, 5520, 5550, 6420, 8190, 8210, 8240, 8280]",140
22,AEP,Joint,11,733.0338361116806,"[10, 40, 89, 980, 1910, 2810, 3913, 4580, 4630, 6380, 7340, 8190, 8210, 8220, 8240, 8280]",76
21,AEP,Sequential,11,731.6702834886576,"[10, 20, 40, 60, 90, 990, 1870, 2810, 4560, 4590, 4640, 5975, 6370, 8230, 8250, 8280]",53
21,AEP,Joint,11,730.4821361730146,"[20, 50, 90, 990, 2750, 2790, 2810, 4640, 4924, 5460, 5510, 5530, 7310, 8230, 8250, 8280]",71
20,AEP,Sequential,11,727.4412863531181,"[20, 80, 930, 1830, 1870, 1890, 1910, 2730, 4570, 4630, 5540, 6450, 8190, 8200, 8220, 8270]",69
20,AEP,Joint,11,729.5464505329012,"[20, 50, 70, 90, 546, 930, 1910, 2188, 3710, 3730, 4570, 4590, 6450, 8190, 8200, 8230]",60
19,AEP,Sequential,11,722.925847848966,"[10, 20, 40, 50, 1000, 1880, 2617, 3670, 5337, 5480, 6450, 7370, 8190, 8210, 8240, 8250]",62
19,AEP,Joint,11,729.2825028619638,"[10, 30, 910, 1910, 2302, 2465, 2790, 4550, 4580, 4620, 6400, 6460, 8200, 8220, 8240, 8260]",109
18,AEP,Sequential,11,730.9675052794693,"[40, 744, 910, 970, 1000, 2642, 2750, 2810, 5550, 6390, 6430, 6561, 7320, 8190, 8250, 8280]",128
18,AEP,Joint,11,730.9685889506059,"[0, 40, 90, 940, 977, 1910, 2770, 2810, 4590, 5540, 6369, 6643, 6770, 7340, 8190, 8210]",127
17,AEP,Sequential,11,731.7586311284387,"[10, 40, 80, 1830, 2163, 2770, 2820, 3650, 5460, 5489, 5540, 6420, 8210, 8220, 8250, 8280]",94
17,AEP,Joint,11,726.2709355290078,"[20, 50, 80, 1870, 1880, 2750, 3730, 4550, 4620, 5510, 6440, 7290, 7310, 7370, 8102, 8240]",65
16,AEP,Sequential,11,739.4735419393168,"[0, 50, 70, 90, 930, 2654, 2730, 2820, 4570, 4640, 5460, 6504, 8190, 8230, 8250, 8270]",82
16,AEP,Joint,11,733.1452060440912,"[0, 20, 50, 960, 1830, 2820, 3640, 3961, 4570, 5270, 6370, 6390, 6430, 8190, 8250, 8280]",119
15,AEP,Sequential,11,731.1030292897507,"[20, 70, 90, 920, 970, 1727, 1860, 2740, 2820, 5550, 6390, 7370, 8200, 8210, 8240, 8260]",98
15,AEP,Joint,11,727.6699477815481,"[40, 70, 90, 910, 940, 1870, 1900, 3650, 3700, 4590, 5500, 5550, 7290, 7320, 8220, 8270]",52
14,AEP,Sequential,11,731.7146069471376,"[50, 80, 199, 920, 950, 2740, 2810, 3690, 5470, 5550, 6515, 8190, 8220, 8230, 8260, 8280]",161
14,AEP,Joint,11,731.3230239118462,"[20, 30, 50, 70, 910, 1840, 2740, 2820, 3700, 4640, 5510, 7370, 8190, 8210, 8230, 8240]",73
13,AEP,Sequential,11,725.5241540184381,"[0, 80, 940, 1890, 1910, 2790, 3650, 4002, 4560, 4580, 7280, 7330, 8190, 8210, 8240, 8280]",84
13,AEP,Joint,11,727.7150572598669,"[20, 877, 910, 1085, 2760, 4600, 4640, 5460, 5500, 6460, 7280, 7300, 7370, 8210, 8240, 8260]",70
12,AEP,Sequential,11,730.7236928569248,"[0, 40, 70, 80, 90, 1471, 1870, 2820, 3710, 3780, 5530, 6400, 8170, 8200, 8240, 8280]",179
12,AEP,Joint,11,738.3141344396472,"[0, 20, 60, 80, 90, 2730, 2810, 4174, 4560, 6370, 6390, 6420, 6450, 8200, 8220, 8250]",101
11,AEP,Sequential,11,726.6565368083934,"[30, 40, 60, 910, 2092, 2750, 3650, 3700, 5460, 5520, 6400, 7007, 7350, 7370, 8220, 8280]",102
11,AEP,Joint,11,735.3790296848529,"[20, 90, 910, 970, 1820, 1860, 1910, 3383, 4716, 5550, 6380, 7290, 8200, 8230, 8250, 8280]",199
10,AEP,Sequential,11,733.9501707790241,"[0, 30, 90, 443, 2730, 2760, 3700, 3730, 4550, 5460, 5510, 6400, 7280, 7330, 8230, 8270]",77
10,AEP,Joint,11,726.3396886761975,"[40, 60, 70, 80, 910, 1820, 1860, 3700, 5520, 5540, 7290, 7330, 8190, 8220, 8250, 8270]",52
9,AEP,Sequential,11,728.6144723645625,"[0, 30, 90, 1000, 2750, 2820, 3640, 3720, 4550, 5460, 6370, 7280, 7360, 8149, 8200, 8280]",84
9,AEP,Joint,11,729.7613677346042,"[90, 920, 930, 1000, 1820, 2820, 4600, 4640, 5500, 6737, 7300, 7350, 7370, 8200, 8230, 8280]",55
8,AEP,Sequential,11,728.5343056291148,"[0, 60, 90, 940, 1145, 2740, 3223, 3730, 5460, 5540, 6420, 6440, 7300, 7310, 8200, 8280]",148
8,AEP,Joint,11,726.6729830220459,"[960, 980, 1830, 1850, 2750, 2820, 4620, 5460, 5550, 6440, 7300, 8200, 8220, 8240, 8260, 8280]",52
7,AEP,Sequential,11,734.0839045329742,"[0, 20, 40, 60, 2730, 3640, 3700, 3730, 5005, 5550, 6450, 8190, 8210, 8220, 8250, 8260]",73
7,AEP,Joint,11,731.7913292418845,"[0, 20, 40, 980, 1000, 2433, 2740, 3640, 3730, 4580, 4640, 6420, 6460, 6828, 7320, 8190]",104
6,AEP,Sequential,11,729.3021141753803,"[40, 90, 903, 910, 1850, 1890, 2790, 2820, 3730, 5480, 6410, 6466, 7350, 8200, 8210, 8280]",95
6,AEP,Joint,11,732.0160481418643,"[10, 90, 940, 990, 2750, 2800, 3690, 3814, 4550, 5490, 6370, 7290, 7310, 7549, 8190, 8240]",156
5,AEP,Sequential,11,733.0808732715362,"[0, 20, 50, 90, 910, 980, 1820, 2760, 3700, 4185, 4230, 5460, 6460, 7280, 7340, 8220]",102
5,AEP,Joint,11,730.9328199429359,"[874, 910, 1840, 1870, 1910, 3083, 3640, 3670, 4620, 5470, 6370, 6410, 8028, 8190, 8230, 8280]",94
4,AEP,Sequential,11,728.7332478602033,"[0, 10, 40, 60, 898, 1850, 2800, 3670, 4560, 4590, 5460, 8190, 8210, 8220, 8250, 8280]",69
4,AEP,Joint,11,733.8745286029732,"[10, 80, 960, 1910, 2760, 3640, 3710, 4550, 5540, 6370, 6410, 7320, 7370, 8190, 8210, 8260]",126
3,AEP,Sequential,11,736.4071814701344,"[40, 60, 90, 104, 910, 1910, 3730, 4570, 4699, 4818, 5460, 6370, 7059, 7370, 8190, 8230]",82
3,AEP,Joint,11,735.4347505479768,"[0, 20, 40, 50, 80, 90, 1840, 4570, 4590, 5550, 7280, 7310, 8190, 8250, 8260, 8280]",86
2,AEP,Sequential,11,729.005849883332,"[0, 20, 40, 50, 910, 2740, 2800, 3183, 4560, 4640, 6410, 8190, 8200, 8220, 8247, 8270]",69
2,AEP,Joint,11,733.053463421863,"[10, 40, 70, 544, 910, 3000, 3795, 4590, 5470, 6370, 6410, 6450, 6460, 7350, 8099, 8230]",81
1,AEP,Sequential,11,732.5271135134974,"[20, 60, 90, 930, 1820, 2730, 2800, 3495, 4550, 4640, 6380, 6410, 6440, 7280, 8230, 8280]",74
1,AEP,Joint,11,727.8131582488676,"[90, 406, 970, 1830, 1910, 2730, 2786, 2810, 5294, 5500, 5530, 7290, 7320, 7350, 8200, 8280]",78
0,AEP,Sequential,11,729.3762006378621,"[10, 70, 950, 1830, 1890, 2730, 2760, 3690, 4630, 5460, 6460, 7350, 7370, 7412, 8190, 8220]",78
0,AEP,Joint,11,733.6911257798217,"[0, 80, 940, 970, 1273, 1840, 2811, 3709, 4590, 5470, 6370, 8190, 8200, 8240, 8260, 8280]",208
99,AEP,Sequential,10,733.446881490265,"[0, 60, 90, 1040, 2080, 3130, 4040, 5050, 5120, 7140, 8314, 10120, 10140, 10160, 10180, 10190]",63
99,AEP,Joint,10,731.1094508158651,"[30, 80, 100, 252, 2020, 2040, 2100, 3060, 5150, 6100, 7070, 7080, 8120, 8180, 10110, 10200]",58
98,AEP,Sequential,10,735.2088642887401,"[50, 60, 81, 100, 1020, 2120, 3030, 3293, 4325, 5150, 6060, 7583, 9464, 10110, 10130, 10190]",177
98,AEP,Joint,10,737.0751885564765,"[0, 20, 80, 100, 560, 3030, 4090, 5090, 6070, 6150, 7140, 7170, 9100, 9130, 10100, 10190]",70
97,AEP,Sequential,10,734.9093846724883,"[0, 100, 223, 1724, 2080, 2100, 2725, 4040, 6766, 7080, 7206, 7559, 9090, 10110, 10130, 10170]",92
97,AEP,Joint,10,731.3335988738727,"[0, 40, 70, 100, 1030, 2461, 3030, 3120, 4110, 5090, 7080, 7110, 7140, 8180, 9090, 9100]",110
96,AEP,Sequential,10,738.3508224477471,"[20, 60, 100, 2030, 2080, 2120, 3070, 4140, 5688, 6060, 7120, 7170, 9090, 9120, 9160, 9791]",115
96,AEP,Joint,10,741.9469966919347,"[10, 30, 80, 95, 2120, 4040, 4140, 6160, 7140, 8120, 8140, 10100, 10120, 10140, 10160, 10200]",143
95,AEP,Sequential,10,733.0968201799436,"[90, 1010, 1040, 2008, 2080, 3030, 3130, 4080, 6070, 6160, 7170, 8110, 8140, 9589, 10100, 10140]",77
95,AEP,Joint,10,731.1108688091446,"[40, 80, 1020, 2070, 3050, 4130, 4864, 5050, 6090, 7140, 8110, 8240, 10100, 10140, 10180, 10200]",78
94,AEP,Sequential,10,737.6626780810091,"[0, 60, 80, 100, 3030, 3329, 4040, 5110, 5150, 7322, 8080, 8120, 8401, 9190, 10100, 10190]",99
94,AEP,Joint,10,735.4240564750709,"[0, 90, 2020, 2120, 3060, 3519, 5050, 5130, 6090, 7090, 7140, 7170, 8080, 9150, 9425, 10100]",183
93,AEP,Sequential,10,734.2993129367264,"[10, 40, 80, 90, 1030, 4040, 4120, 4140, 6974, 7603, 8170, 9180, 10100, 10130, 10160, 10190]",81
93,AEP,Joint,10,734.5647508988374,"[0, 80, 1040, 1080, 1110, 4060, 4090, 6080, 6160, 7090, 8160, 9090, 9110, 9150, 9190, 10190]",57
92,AEP,Sequential,10,737.6563859386486,"[0, 50, 70, 100, 2100, 5050, 5110, 6060, 7070, 7110, 7150, 9110, 9190, 9798, 9876, 10150]",83
92,AEP,Joint,10,733.39876048065,"[0, 70, 100, 1010, 2100, 2120, 3070, 4046, 5140, 5313, 7070, 8110, 8468, 9110, 9190, 10140]",99
91,AEP,Sequential,10,736.6897115068517,"[10, 30, 50, 88, 100, 2566, 3060, 4156, 5140, 7070, 8180, 9090, 9130, 9454, 10094, 10120]",120
91,AEP,Joint,10,730.9443912084731,"[50, 90, 100, 103, 2050, 2080, 2120, 4070, 4140, 5907, 6980, 7110, 8110, 8180, 9090, 9170]",108
90,AEP,Sequential,10,735.1394256277141,"[9, 40, 50, 60, 90, 100, 3030, 3816, 5060, 5120, 6120, 8110, 9150, 9986, 10100, 10130]",104
90,AEP,Joint,10,735.738330540028,"[90, 752, 1010, 1040, 2120, 3030, 3110, 4100, 5100, 7080, 7100, 7130, 8180, 9100, 9170, 10100]",53
89,AEP,Sequential,10,735.4726888017967,"[0, 100, 2060, 2100, 2120, 3130, 4050, 4100, 6090, 7169, 7373, 8895, 9190, 10110, 10150, 10190]",175
89,AEP,Joint,10,733.7782299748197,"[7, 41, 60, 100, 1100, 2020, 4120, 6140, 7075, 7130, 8150, 8385, 9190, 10100, 10130, 10180]",114
88,AEP,Sequential,10,736.1288607464579,"[0, 70, 90, 1050, 2080, 3110, 4040, 4070, 4140, 5100, 7140, 8080, 8090, 9150, 9190, 10100]",52
88,AEP,Joint,10,736.1288607464579,"[0, 70, 90, 1050, 2080, 3110, 4040, 4070, 4140, 5100, 7140, 8080, 8090, 9150, 9190, 10100]",52
87,AEP,Sequential,10,736.4495076865543,"[60, 80, 100, 1010, 1060, 2040, 3080, 4443, 7070, 7130, 8130, 9120, 9170, 9190, 10100, 10160]",115
87,AEP,Joint,10,732.5501996736526,"[40, 70, 100, 1020, 1040, 1070, 2110, 3040, 4140, 4692, 5140, 7100, 8140, 9100, 10140, 10200]",62
86,AEP,Sequential,10,734.9138286189705,"[80, 615, 1060, 2050, 2120, 3040, 3120, 4100, 6070, 6120, 6160, 8110, 9090, 9140, 10170, 10200]",124
86,AEP,Joint,10,732.6270010060955,"[0, 30, 100, 1832, 2120, 2409, 3060, 4140, 5060, 5080, 6060, 6120, 6160, 8150, 10150, 10200]",117
85,AEP,Sequential,10,733.2308671500834,"[0, 40, 100, 2050, 2110, 4050, 4070, 5654, 6110, 7081, 8180, 9100, 9120, 9140, 9150, 10200]",128
85,AEP,Joint,10,731.0720491231768,"[0, 30, 1050, 1080, 1100, 3100, 3130, 5168, 6060, 6140, 7170, 8141, 8285, 9120, 10160, 10190]",96
84,AEP,Sequential,10,731.8020905596524,"[0, 100, 1050, 1060, 1100, 4140, 4421, 4701, 5060, 6055, 7070, 8130, 8180, 9110, 9160, 10110]",91
84,AEP,Joint,10,731.5940391562317,"[10, 90, 100, 1020, 2050, 3100, 3120, 4060, 5140, 7070, 7100, 8100, 9140, 10100, 10120, 10200]",52
83,AEP,Sequential,10,738.8468575540275,"[20, 60, 100, 2120, 3030, 3110, 4080, 4140, 6160, 6437, 6707, 7070, 7100, 8177, 10100, 10140]",157
83,AEP,Joint,10,734.1418800128439,"[80, 346, 1020, 2080, 2926, 5100, 6070, 6090, 8090, 8160, 10048, 10100, 10120, 10160, 10180, 10200]",72
82,AEP,Sequential,10,736.098971837562,"[0, 30, 60, 1110, 2961, 3080, 3110, 4040, 5130, 5150, 6060, 6100, 8080, 8150, 9723, 10100]",62
82,AEP,Joint,10,735.4548795702685,"[10, 90, 1080, 1110, 2050, 3030, 3110, 4169, 6100, 7170, 9100, 9130, 9170, 9190, 10100, 10140]",57
81,AEP,Sequential,10,734.5443716090971,"[50, 70, 100, 733, 2020, 3295, 4130, 6060, 6160, 7070, 7120, 8170, 8180, 9090, 10180, 10200]",66
81,AEP,Joint,10,741.4003331643524,"[0, 70, 100, 1070, 2549, 3030, 3130, 5050, 6060, 7170, 8100, 8130, 9090, 10140, 10170, 10200]",113
80,AEP,Sequential,10,731.9822195274749,"[60, 90, 1010, 1020, 1040, 2070, 3130, 4040, 4130, 5080, 8170, 8308, 9150, 9190, 10110, 10190]",64
80,AEP,Joint,10,731.2332287375193,"[30, 90, 1010, 1090, 2120, 2740, 3090, 4060, 5050, 5120, 6100, 6150, 9210, 10150, 10160, 10180]",84
79,AEP,Sequential,10,732.0238693895388,"[0, 40, 70, 100, 2120, 3080, 4060, 5100, 5150, 6060, 7080, 7170, 8180, 9170, 9190, 9817]",59
79,AEP,Joint,10,735.0199242421586,"[10, 60, 100, 1010, 2090, 4080, 4110, 4140, 5080, 6130, 7170, 8120, 8140, 9090, 10150, 10200]",53
78,AEP,Sequential,10,737.2216074487316,"[70, 1010, 1110, 2050, 3080, 3100, 3130, 4040, 5100, 5130, 7070, 7170, 9100, 9170, 10100, 10200]",52
78,AEP,Joint,10,742.5350246724694,"[70, 1010, 1110, 2050, 3080, 3100, 3130, 4040, 5150, 6100, 7070, 7170, 9100, 9170, 10100, 10200]",102
77,AEP,Sequential,10,738.0947238845005,"[20, 70, 1070, 2040, 2120, 4040, 4060, 4080, 4140, 6160, 7150, 8090, 8110, 10120, 10170, 10200]",56
77,AEP,Joint,10,732.9612622259737,"[20, 40, 70, 80, 100, 2020, 2070, 3130, 4705, 5345, 6070, 6160, 7120, 8100, 9170, 10110]",144
76,AEP,Sequential,10,732.9512778914543,"[60, 532, 807, 2020, 4090, 4120, 4130, 5060, 6070, 7130, 8180, 9130, 9301, 10100, 10130, 10170]",82
76,AEP,Joint,10,734.9479016024803,"[20, 80, 104, 1070, 2100, 3080, 3130, 3134, 6060, 6110, 7100, 8080, 8150, 8180, 9965, 10130]",186
75,AEP,Sequential,10,735.7442126660678,"[0, 50, 100, 1454, 2020, 2100, 2120, 2994, 5090, 6070, 7070, 8980, 9100, 9150, 10150, 10200]",124
75,AEP,Joint,10,739.2361505890134,"[0, 30, 90, 2100, 2435, 3060, 3094, 3130, 4040, 6090, 7555, 8080, 9774, 10120, 10140, 10200]",120
74,AEP,Sequential,10,735.7298038188544,"[0, 50, 70, 90, 100, 1030, 3130, 4060, 5100, 9090, 9120, 9140, 9160, 10100, 10130, 10200]",100
74,AEP,Joint,10,735.3939655314997,"[0, 80, 705, 1010, 1040, 3030, 3120, 5050, 5080, 7170, 8130, 8180, 9090, 9214, 9651, 10180]",114
73,AEP,Sequential,10,734.5252381542948,"[10, 40, 60, 90, 1070, 2040, 2120, 3030, 6150, 6208, 7070, 8032, 8080, 10120, 10160, 10200]",141
73,AEP,Joint,10,731.570776357896,"[0, 10, 398, 869, 1090, 3040, 3070, 4641, 5060, 5090, 7130, 8090, 8424, 9120, 9190, 10120]",64
72,AEP,Sequential,10,735.9036089670963,"[10, 50, 100, 1050, 2120, 2838, 4050, 4140, 5150, 6110, 7140, 8100, 8140, 9190, 10100, 10120]",68
72,AEP,Joint,10,735.989950567101,"[0, 40, 60, 100, 2020, 2030, 2170, 3483, 3514, 6090, 7140, 9100, 10100, 10140, 10170, 10200]",136
71,AEP,Sequential,10,737.6610580314016,"[30, 90, 2020, 2070, 2110, 3100, 4050, 5100, 6060, 7070, 7170, 8140, 10100, 10130, 10170, 10200]",60
71,AEP,Joint,10,731.4683888189608,"[0, 100, 1090, 2070, 4090, 4130, 5050, 5080, 5120, 6785, 8120, 8140, 8180, 10110, 10130, 10180]",61
70,AEP,Sequential,10,726.655916891969,"[30, 1060, 1110, 1904, 2020, 2030, 5080, 5140, 6060, 7160, 8090, 8180, 9140, 10110, 10180, 10190]",53
70,AEP,Joint,10,733.5147151644052,"[0, 30, 50, 90, 2080, 2110, 3030, 3070, 4060, 4110, 5060, 6140, 8090, 8170, 10140, 10190]",65
69,AEP,Sequential,10,727.6532833452068,"[0, 80, 1040, 1110, 2040, 2110, 4140, 5080, 5140, 6060, 7070, 8180, 9100, 10150, 10170, 10180]",52
69,AEP,Joint,10,734.1380334376291,"[60, 100, 830, 1010, 1208, 2060, 4140, 6120, 6160, 7140, 8080, 8100, 8120, 9100, 9180, 10100]",76
68,AEP,Sequential,10,733.4262721908161,"[0, 100, 1080, 1110, 1560, 3030, 3040, 3070, 3130, 5059, 6150, 8180, 9120, 9160, 9180, 10100]",102
68,AEP,Joint,10,734.1615428882378,"[30, 80, 100, 1070, 1110, 2050, 2239, 3130, 5050, 5130, 6100, 7080, 9160, 9190, 10110, 10130]",53
67,AEP,Sequential,10,728.173541863676,"[100, 731, 1090, 1100, 2040, 3130, 4100, 5050, 5070, 5150, 8090, 8130, 9170, 9190, 10120, 10200]",54
67,AEP,Joint,10,736.97179965495,"[0, 40, 100, 1080, 2060, 3040, 3130, 4080, 5060, 7110, 9090, 9140, 9180, 9190, 10118, 10140]",87
66,AEP,Sequential,10,735.8143350480423,"[0, 70, 1030, 2110, 3110, 4050, 5050, 6110, 7170, 7530, 8080, 9869, 9915, 10100, 10150, 10200]",115
66,AEP,Joint,10,731.6511445443738,"[83, 100, 228, 1010, 2110, 3050, 4090, 4120, 6060, 6130, 6160, 7090, 8110, 9100, 9190, 9267]",100
65,AEP,Sequential,10,735.5653645582473,"[0, 30, 502, 1010, 3030, 3130, 4140, 5541, 5760, 7130, 7170, 8100, 9090, 9170, 9190, 10130]",118
65,AEP,Joint,10,730.8520296442189,"[0, 40, 80, 2030, 2040, 2110, 4140, 5667, 6150, 7130, 8120, 8180, 8587, 9110, 9324, 10190]",74
64,AEP,Sequential,10,739.9871214783224,"[10, 70, 1020, 1110, 2090, 3070, 4052, 5110, 6060, 6461, 8080, 10110, 10130, 10160, 10180, 10200]",79
64,AEP,Joint,10,733.2446885621165,"[10, 50, 70, 1020, 1110, 2070, 3060, 3120, 6060, 6110, 6160, 8080, 10130, 10150, 10160, 10180]",52
63,AEP,Sequential,10,729.5637860862059,"[60, 100, 303, 1020, 1582, 3060, 3100, 4040, 5110, 5140, 7747, 8100, 10110, 10140, 10180, 10190]",55
63,AEP,Joint,10,738.2982924134567,"[0, 70, 90, 1869, 3040, 3110, 3169, 5113, 6160, 7100, 8100, 9100, 9130, 9962, 10100, 10190]",105
62,AEP,Sequential,10,735.6686015962078,"[10, 30, 60, 1110, 2081, 3030, 4040, 4800, 5130, 5150, 6060, 9180, 10099, 10100, 10140, 10180]",71
62,AEP,Joint,10,735.723422971168,"[20, 1010, 1080, 1110, 3030, 3090, 4060, 5130, 6060, 7070, 8110, 9160, 10100, 10140, 10180, 10200]",74
61,AEP,Sequential,10,740.2222378511779,"[80, 100, 151, 1020, 1549, 3050, 3110, 4040, 6060, 6140, 7110, 8073, 8080, 9160, 10100, 10140]",115
61,AEP,Joint,10,736.1512852094559,"[60, 80, 100, 1010, 1050, 2100, 3040, 5050, 6080, 6130, 6618, 7110, 9090, 10130, 10180, 10200]",128
60,AEP,Sequential,10,736.7999824508782,"[40, 90, 1020, 1080, 2019, 3040, 3110, 5080, 5110, 7170, 9170, 9793, 10100, 10120, 10130, 10170]",125
60,AEP,Joint,10,734.8559960693145,"[0, 30, 100, 1020, 2080, 2120, 3030, 4050, 5140, 6070, 7150, 8777, 9160, 10110, 10130, 10200]",90
59,AEP,Sequential,10,732.2185569761493,"[50, 90, 516, 1040, 2020, 2120, 3080, 4110, 6160, 7090, 8110, 9100, 9160, 10100, 10140, 10200]",94
59,AEP,Joint,10,733.8246879604194,"[0, 20, 30, 40, 70, 2120, 4050, 4120, 7653, 8080, 8110, 8180, 9110, 9170, 10110, 10160]",56
58,AEP,Sequential,10,726.9505734483363,"[0, 10, 40, 50, 678, 1110, 3060, 3714, 4050, 8090, 8117, 8180, 9090, 10100, 10140, 10150]",124
58,AEP,Joint,10,736.1007518679961,"[0, 80, 100, 2020, 2105, 2468, 2553, 4050, 4140, 5140, 6080, 6616, 8110, 8180, 10100, 10150]",94
57,AEP,Sequential,10,735.6276466730391,"[0, 30, 50, 91, 376, 2967, 5624, 6160, 7070, 7080, 7150, 8245, 9090, 10160, 10180, 10200]",119
57,AEP,Joint,10,736.0843500984364,"[30, 100, 1010, 1050, 1739, 4070, 4140, 5120, 6070, 7070, 7170, 8120, 8150, 9190, 10100, 10170]",98
56,AEP,Sequential,10,727.9115793113673,"[10, 1050, 1080, 1100, 2090, 3030, 4040, 5090, 5958, 6150, 9120, 9190, 10100, 10120, 10170, 10200]",59
56,AEP,Joint,10,736.6781355143883,"[60, 296, 1030, 2090, 3030, 4060, 4120, 4954, 5150, 6110, 8052, 8090, 10019, 10100, 10160, 10200]",135
55,AEP,Sequential,10,736.3454541328358,"[20, 50, 100, 1090, 3090, 4050, 4090, 4140, 6150, 6160, 7090, 8120, 10100, 10130, 10170, 10190]",52
55,AEP,Joint,10,736.3454541328358,"[20, 50, 100, 1090, 3090, 4050, 4090, 4140, 6150, 6160, 7090, 8120, 10100, 10130, 10170, 10190]",52
54,AEP,Sequential,10,736.1364658038232,"[20, 70, 1020, 1050, 2100, 2120, 4080, 5110, 6160, 7080, 8180, 9100, 10110, 10150, 10170, 10200]",61
54,AEP,Joint,10,731.8048569149216,"[50, 70, 100, 1050, 3050, 3080, 5050, 6090, 7070, 7100, 7120, 8180, 9090, 10089, 10100, 10130]",86
53,AEP,Sequential,10,733.6523667247534,"[0, 50, 577, 1110, 3030, 3050, 4040, 4140, 5050, 5110, 8090, 8150, 8613, 9150, 10120, 10200]",100
53,AEP,Joint,10,738.327343101619,"[0, 30, 50, 90, 2030, 2080, 2110, 5050, 5150, 6080, 6110, 7548, 9130, 9190, 9804, 10180]",81
52,AEP,Sequential,10,732.2262140124499,"[40, 80, 100, 1050, 2090, 3030, 4060, 4080, 4130, 5050, 5110, 6160, 8080, 9160, 10100, 10140]",59
52,AEP,Joint,10,732.6195259564983,"[10, 80, 100, 1010, 1073, 2070, 3060, 4040, 6120, 6976, 8080, 9110, 9150, 9170, 9190, 10150]",97
