yaw,dx,dy,
0.0,7.584469187797051,0.8493163870054344,
-16.875,9.417335705907384,-0.4453337964220896,
-11.25,14.961558192459178,-0.2227572177311804,
22.5,11.248121610560542,0.11293520333144366,
0.0,11.685840992933677,0.8039698227063563,
0.0,21.488771861495625,-0.39642776713227335,
0.0,11.648996112979706,1.4630962597318073,
0.0,13.540928019738484,0.3911139023097699,
-16.875,9.471350871930282,-0.49956862511536215,
0.0,17.402594085249294,0.8359166581738824,
22.5,3.992375511870791,0.3998691205884774,
0.0,16.644763290652705,-1.3751325050649081,
0.0,5.773317278264604,-0.7820062641981088,
0.0,5.204202068247806,-0.5999484107181848,
0.0,10.822739925764237,-0.8827678137418251,
-22.5,11.267947804290538,-0.062264367733054105,
0.0,13.522750274023332,1.718597426865494,
-22.5,5.759280752585913,-0.26592386496819853,
0.0,-1.0,-1.0,
0.0,8.636564143992466,1.2048844908580674,
0.0,8.483215163046248,-0.7407313253499762,
16.875,9.536866475257996,0.17198042003808137,
0.0,11.298752588938612,0.6284870217665831,
0.0,16.014541305356378,-1.0170088058626172,
28.125,6.51058339843076,-0.34813990749132606,
0.0,-1.0,-1.0,
-16.875,9.414689797559127,-0.5683664431540566,
0.0,10.42200856364666,0.6308490697717625,
0.0,19.96274486736517,-0.9400327424137573,
0.0,-1.0,-1.0,
16.875,10.346893131564242,1.3877466909616831,
0.0,15.436225437599296,-1.2840234144683116,
0.0,-1.0,-1.0,
0.0,14.82389792833993,-0.4663823253345666,
0.0,5.349590565359816,0.718361720557183,
0.0,15.8860631127727,2.055212124048459,
16.875,5.356121792891265,0.35271099732267547,
0.0,21.843429460201193,1.5612540775511072,
-16.875,7.781836180843593,-0.3887462945286696,
0.0,7.737256191356492,-0.9552511040569539,
0.0,10.417026088049475,1.128403508732015,
0.0,9.41190460367769,1.4034194742371522,
0.0,-1.0,-1.0,
0.0,14.772155855149544,1.1184408082791382,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,8.884613050940603,0.7986599166352482,
0.0,-1.0,-1.0,
0.0,16.804597538040323,-0.5961494378057565,
-22.5,6.663951101353971,-0.2506334205263604,
0.0,7.377787075936732,-1.0745110846031936,
-22.5,4.473069388691383,-0.43468264805744883,
-11.25,17.293912749241077,-0.6049448089459575,
0.0,4.9399068411603375,-0.7381840627167406,
0.0,10.023469093584293,0.7274766462745517,
0.0,-1.0,-1.0,
0.0,18.795417541226218,-0.5032202439545806,
16.875,4.897340268807541,0.38865296827885143,
0.0,12.08174687887651,0.7191759124461887,
22.5,4.698748599633833,0.2859854263375601,
-11.25,9.689367523746057,-0.7474867908855634,
0.0,-1.0,-1.0,
0.0,17.17108829418576,1.8904343637029728,
16.875,21.880442446002604,0.12962406115683683,
0.0,14.544443163108582,1.4371486812486416,
16.875,9.79606234632965,0.3922710342315125,
0.0,15.796075356813203,-1.705924742010961,
16.875,8.994602713486405,0.3511267873569142,
0.0,12.83166337145221,0.7857479431568885,
0.0,8.168515563237394,-1.2261471380928899,
0.0,13.534405341529121,-1.7895638545238544,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-22.5,10.903601804806945,-0.24137311157752567,
0.0,20.356610610032966,-1.8881084609969727,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,17.013059740181312,0.26132083161537484,
0.0,10.838276569744103,1.237343652555438,
0.0,10.903223882605515,-1.0467534713549562,
-16.875,10.701958692703187,-0.39354894756257786,
0.0,15.209719929015499,-0.8461393561467802,
-22.5,9.673868411167133,-0.10326246504259563,
0.0,18.035951604691082,-1.0987206147129065,
0.0,21.768424613677272,-1.2506212540938264,
22.5,4.538032634637427,0.9181082269119311,
0.0,16.429166851129978,-0.5394412506170951,
0.0,-1.0,-1.0,
28.125,4.192528675989885,0.1203566539142833,
0.0,-1.0,-1.0,
0.0,15.799547207211647,-0.1889486741585068,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,19.32612552918316,-1.0346203247801466,
16.875,11.4041379810086,0.2776951326996544,
0.0,15.205435762830085,-0.3764379842632295,
0.0,-1.0,-1.0,
0.0,16.39014236344256,1.6280073048273427,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,10.476589203990965,1.4179263162082134,
0.0,15.641840942983228,-1.5028955868588791,
0.0,17.999714387117166,-2.24047994980355,
22.5,9.632044115287785,0.16609490262371676,
0.0,10.183193605918902,1.2426204137205186,
0.0,14.984121868773494,0.9551942133909084,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
22.5,20.848570304814487,1.422434477692926,
0.0,11.997454878306302,-0.5932638183904999,
0.0,24.40293733229882,-1.0568388001857039,
0.0,4.561625519083186,-0.942829322143071,
0.0,17.072877083907528,-2.0867533545764387,
0.0,-1.0,-1.0,
22.5,4.228997659402258,0.47913972557851264,
11.25,6.8596297700757525,0.7321132182965588,
-16.875,7.896410663884424,-0.42053006532125037,
0.0,8.359688264954633,0.7256770495657922,
-16.875,6.690333297490914,-0.5502742444085621,
0.0,-1.0,-1.0,
0.0,15.173351205618696,-1.0072872731983396,
-22.5,8.33653415365382,-0.6201771451576176,
16.875,10.95161843490674,0.06437658130187834,
16.875,10.149121181194033,0.3085192102546344,
0.0,-1.0,-1.0,
-16.875,12.939824368982656,-0.1367208667248075,
0.0,-1.0,-1.0,
0.0,8.048577214522862,-0.8322878960283466,
-22.5,5.713977297181858,-0.19544769056948336,
0.0,17.963358608282242,-0.0820576314007806,
-11.25,16.585014824629315,-0.23272495624853343,
0.0,8.001578083492138,1.0102551209834014,
0.0,-1.0,-1.0,
-16.875,4.058441529212318,-0.5894175345213336,
0.0,6.812435379797976,0.47625547027067544,
0.0,7.445946842674067,-0.9485982300256632,
-16.875,5.171151123499374,-0.569609456310152,
0.0,21.828354610744082,-1.4959087850824382,
-11.25,18.420344283068623,-0.2935651240390763,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-16.875,4.446325756118404,-0.6081725104206582,
-16.875,19.320062771957755,0.1376206692024564,
0.0,25.04691733789459,-1.9291085917841024,
0.0,11.516068754527506,1.2150509137063996,
0.0,16.156567534044665,0.838931778983296,
-16.875,6.863329599630243,-0.5659042005770534,
0.0,5.802204079609377,-1.0418109864700467,
0.0,9.025747584012011,-1.2882072634184152,
0.0,16.442911113922438,2.13665680103504,
0.0,8.730082640304621,1.2411454121772394,
-28.125,4.627136713952782,-0.14035025648120966,
11.25,18.326894545590932,0.17303230645305304,
0.0,-1.0,-1.0,
-11.25,11.723504644266493,-0.6040473576464831,
-16.875,14.482305676993338,-0.4056986126451629,
-22.5,4.639831586996914,-0.09481047722780932,
0.0,12.136208582275492,0.8257635116789571,
0.0,16.591024294719947,-0.3279768971239248,
0.0,-1.0,-1.0,
-16.875,10.759139855197093,-0.7253259464033373,
-22.5,6.184762523850762,-0.116939689278762,
0.0,-1.0,-1.0,
-16.875,4.331034958664533,-0.6046522574878702,
0.0,13.909088839216444,1.7602943252310965,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-22.5,5.854725712157666,-0.7204677401755868,
16.875,6.997052358327868,0.40121579717163325,
16.875,9.525643052953654,0.5734310908050502,
0.0,8.92697332042898,-1.1353479616025237,
-16.875,9.274784685266411,-0.4103502254214035,
0.0,-1.0,-1.0,
11.25,4.724405728127971,0.7538096606931395,
-16.875,11.61512854740066,-0.37504721336018704,
0.0,-1.0,-1.0,
0.0,17.870429575652995,1.069583797495756,
0.0,11.227473285597211,-1.5684195681285038,
0.0,19.088138085525735,-2.0013542245807745,
0.0,-1.0,-1.0,
0.0,13.972571391970217,-0.9174223216599505,
11.25,5.12754927727475,0.5942227934443028,
0.0,9.570683930773635,-0.9577975173008813,
0.0,13.734377883095487,-1.1791858549071215,
0.0,18.602716040608183,-1.8853328116589017,
0.0,14.076107012575283,1.40463245841358,
28.125,4.366114777652038,0.044525831811850276,
0.0,-1.0,-1.0,
0.0,6.777055566347041,0.9817127546840053,
22.5,6.516253222471575,0.5957576870397467,
0.0,9.801593937384975,1.4174603072410854,
16.875,5.07310052188856,0.4100607900414122,
0.0,12.394579417562767,1.031682057769325,
-22.5,11.70499053340123,-0.8579551411179975,
-16.875,5.808286580312739,-0.4222959379324109,
0.0,12.612096637157048,1.1775663269071435,
0.0,-1.0,-1.0,
0.0,14.082790477330853,-1.751161372404629,
11.25,11.388560099057889,0.5220991142294042,
-11.25,10.24582027516678,-0.5317525462919157,
0.0,11.495154396666903,-0.9035283247623562,
-22.5,5.618847725034613,-0.48704322978199743,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,15.881968130185804,-1.637174213530812,
0.0,13.440073824670966,-1.6413802251081395,
0.0,-1.0,-1.0,
22.5,7.611569880314124,0.18681152676429427,
0.0,8.463365809362191,-0.6832210189041628,
22.5,7.0959852136967365,0.13510160657146023,
0.0,7.880626044437628,-1.2296491881773914,
0.0,16.393919209234834,-2.0546308033827194,
-16.875,6.4315977847805845,-0.5337225934534936,
0.0,22.556062385123727,1.6785481164393081,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-22.5,4.836937273952205,-0.18481120781049426,
0.0,11.163867080877063,1.4462429166787636,
11.25,9.843444124771718,0.4425795708681192,
0.0,-1.0,-1.0,
16.875,8.6605142389686,1.2513048995741216,
0.0,-1.0,-1.0,
16.875,15.05458012013296,-0.34892802772767667,
-22.5,7.908781181126534,-0.07876809988654375,
-28.125,10.307744450171732,0.422094658354326,
0.0,-1.0,-1.0,
16.875,6.5437839164059675,0.1737231030651441,
-22.5,7.801708862998316,-0.18243232342207094,
11.25,9.578536821482471,0.5357017580118091,
0.0,4.95913924991581,0.681292746800006,
11.25,8.031566808811554,0.6222275291153977,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
28.125,6.745676666755339,0.10147408811957656,
0.0,-1.0,-1.0,
0.0,6.1556170223883395,-0.9977643368790332,
0.0,15.596231999633405,-1.6451673432658245,
0.0,-1.0,-1.0,
0.0,23.81455967657681,-1.2572846972626925,
0.0,16.37372636385748,-1.0588346904965098,
0.0,28.746473837691383,1.6196707623631252,
0.0,24.347385700453625,-1.0778063370362552,
0.0,9.47434953406363,1.3960236242630535,
11.25,8.080307181942533,0.6264582155481224,
0.0,11.119742103708415,1.4245397483055176,
0.0,17.028099837042756,2.166193423454124,
0.0,-1.0,-1.0,
0.0,21.80691939796151,-0.7223658468483362,
22.5,11.94998035416389,-0.2536767440489968,
0.0,4.706022372286935,0.8091695573331509,
0.0,-1.0,-1.0,
-11.25,5.431083906493002,-0.7366175266547343,
0.0,11.338291689020185,-1.5083120785398514,
0.0,9.292661545550391,-1.0696048729101715,
0.0,12.712248338685495,0.7633851226648918,
0.0,18.442767818193285,-1.5818626975148224,
-11.25,5.269993528825977,-0.6871377008095264,
0.0,21.940679982779933,-1.2592129080479693,
0.0,9.724260056867315,0.48631560423198444,
-16.875,11.730306541027767,-0.6493494667368837,
16.875,8.616466421321377,0.26978371481605007,
0.0,19.394962440650307,-1.4263883877233212,
16.875,6.336715111304847,0.4486261007087144,
0.0,9.479615452141092,1.1068742587761125,
0.0,10.060101519526123,0.8483786919077438,
-11.25,8.134931250546208,-0.7470050518194842,
0.0,8.761726137365779,0.5949182248060758,
-16.875,6.493872421230426,-0.5981429309169919,
22.5,6.683479307098276,-0.06180528461378935,
22.5,18.79254774069815,0.6052615640702015,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-28.125,4.94205470423609,-0.07541887229459186,
16.875,6.156722310222367,0.3742861677883045,
-22.5,5.15546081719271,-0.3115847117701384,
0.0,23.135494281737312,-1.2953913602461733,
0.0,-1.0,-1.0,
0.0,13.871501804853933,-1.7917057281001454,
0.0,22.43545689407449,-2.1644182770629277,
16.875,9.689191717944507,-0.09755577222359718,
0.0,-1.0,-1.0,
0.0,6.8463025488466664,-1.079722077543934,
0.0,16.3248139305457,2.0984817899996133,
0.0,-1.0,-1.0,
0.0,13.046284215417977,1.6322121956936484,
0.0,-1.0,-1.0,
0.0,25.74246167318004,0.5617537992248047,
0.0,22.623070430136,0.4240455595938642,
0.0,18.871697999370713,1.9024239789379151,
0.0,10.83040850391121,-1.4727572665381308,
11.25,8.286496843970294,0.6528720342748093,
0.0,-1.0,-1.0,
0.0,10.083279757653107,-0.9448235220740218,
0.0,26.595646329422063,-1.1209932500144966,
0.0,31.12134229066179,0.2586392579709504,
0.0,17.801732571165633,2.0119931224176075,
0.0,13.593720779276753,1.2993386441751456,
0.0,26.109359747064985,0.6084958983054491,
0.0,-1.0,-1.0,
0.0,8.541396908931445,1.169772235002972,
0.0,5.137628489236789,-0.90303565155028,
0.0,9.634265641158683,-1.271041588478456,
0.0,8.65488325695263,-1.0315755893050547,
0.0,9.438541473630474,-1.0239007308297259,
0.0,5.639307716261902,1.0562961228505543,
-11.25,11.951019356866832,-0.5348163820152387,
0.0,18.631440259669052,-1.1784486328470276,
0.0,-1.0,-1.0,
0.0,27.569180699905118,-0.315521637191941,
0.0,-1.0,-1.0,
0.0,11.235129597065594,1.2868283666827434,
0.0,19.612782788679333,-2.0414605835356454,
0.0,-1.0,-1.0,
0.0,11.190920654800866,-1.5999637170357452,
16.875,8.403704934066736,0.3227407024806991,
0.0,-1.0,-1.0,
0.0,11.692373652878212,-0.45328189343313746,
-16.875,14.891322883817699,-0.14448992653448006,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,9.533520264159009,1.1942388082933795,
0.0,-1.0,-1.0,
0.0,6.395110123045792,0.7695596515332348,
0.0,-1.0,-1.0,
0.0,18.245045093537534,-0.8744002383914938,
0.0,13.486418092070853,1.0354928369790386,
0.0,19.86140187955122,-0.908606336075789,
-22.5,4.532687437891857,-0.4480561668639642,
-16.875,19.389907196879857,0.4988904706236585,
0.0,26.531759428008538,-2.974004362841531,
0.0,20.174921689478275,2.06078514120082,
0.0,12.889438471753117,-0.6742597033056247,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
16.875,8.510314735405686,0.2898781652944597,
0.0,-1.0,-1.0,
16.875,9.86377630267557,0.5141463093013796,
0.0,16.62779457195751,0.9651850894485786,
0.0,14.727453609589821,-1.2047430899139002,
0.0,9.659471458192852,1.1747655693665444,
22.5,6.184885973834632,0.2051430702571448,
0.0,16.39843418603604,-1.3600094132607274,
0.0,15.682692552596256,-1.7071955174997175,
0.0,23.69947847274966,2.556015356314253,
0.0,-1.0,-1.0,
0.0,20.755853291602982,-0.981214866781528,
-11.25,8.378055531492882,-0.6772982125695713,
16.875,9.675318460887883,0.22457697054710538,
0.0,8.122695621342665,1.3011193404674006,
0.0,5.0222387119865255,0.7350863187559438,
-16.875,8.258489805399021,-0.4896097584946951,
0.0,20.316982965201777,-1.95236648557589,
-22.5,4.067784001782584,-0.20285649271030892,
-16.875,12.719481387014161,-0.21165736788406359,
0.0,-1.0,-1.0,
-16.875,10.730438092568303,-0.4267935199125742,
0.0,17.447918966091724,-0.3889700965179997,
0.0,-1.0,-1.0,
0.0,9.297520566488053,-1.1917862428389778,
-22.5,8.707490706544368,0.031256309375073156,
0.0,-1.0,-1.0,
0.0,24.53282096013971,-2.698291208999184,
0.0,23.30080872952521,-0.7668017484910673,
16.875,5.128541232756742,0.5103588549518823,
0.0,24.15879528952736,-2.2201909506255646,
0.0,12.755465524690369,-1.0465107755617524,
0.0,13.79878790616676,-1.1838814179022683,
0.0,11.721567518294519,0.5384159955113245,
0.0,27.785177943460596,-0.6547826038926032,
0.0,6.3319222715700825,-0.8670653753917394,
0.0,7.798604011478803,-1.1638303797944287,
-22.5,6.221403358182658,-0.2642471015729009,
0.0,10.690989385728788,0.8286911906790418,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
16.875,4.126764694843392,0.585339731768847,
0.0,21.49196511280812,-0.40636611355186725,
16.875,4.647544454457844,0.601487762245781,
0.0,14.052452171888193,-1.0165103416301566,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,10.067995134779816,-0.7757908834098314,
0.0,-1.0,-1.0,
0.0,10.602144878746985,-1.1058592444778288,
0.0,14.91081588880495,1.7901102974232785,
16.875,8.26700763061505,0.03156408356130395,
0.0,12.872565933277315,0.925671867646669,
-22.5,8.59110732615665,0.002717840502718888,
0.0,9.379214631152115,0.8436904744838969,
0.0,19.842326999499438,-1.6747212105143743,
0.0,18.112480901401565,1.5862039989118273,
0.0,10.165577824556099,-0.9950176557009296,
0.0,-1.0,-1.0,
0.0,10.358917330602274,0.8931719200704121,
0.0,22.331814612667984,2.728259001086653,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,17.041513389121537,-1.642310284736805,
0.0,11.456947006690198,-1.3199206383325963,
0.0,34.157181618106875,-1.032963740024342,
0.0,-1.0,-1.0,
0.0,28.752985845329697,-1.9967231340144957,
0.0,-1.0,-1.0,
11.25,15.723527828751791,1.9103664975916699,
0.0,16.84495221715,0.726587481364605,
0.0,-1.0,-1.0,
0.0,15.663022582540947,1.6574368158026307,
-16.875,16.18611959097939,-0.383237658656693,
0.0,10.844820227307714,-0.6436650185148572,
0.0,-1.0,-1.0,
0.0,10.100566256396027,-1.4299956016154804,
0.0,12.221329798468426,1.4069350506831693,
0.0,21.38716512183177,-1.521789054976022,
0.0,17.836646407123226,0.7703614910504152,
11.25,9.120474808434277,0.46907158934775534,
22.5,16.505566220610216,0.514349600776614,
0.0,13.64061723285166,-0.9570588021656695,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
-16.875,7.617972886602085,-0.40857187278054835,
0.0,14.385215781534214,0.6026131105222302,
0.0,26.578655032423065,-0.22086099191095532,
22.5,9.926312343167304,-0.062304028857625995,
0.0,17.099359153999416,-1.339049226883446,
0.0,-1.0,-1.0,
0.0,22.204247545467027,-0.5632916623494795,
16.875,8.60892265478282,0.4555702344713137,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
28.125,4.368893993850028,0.11199890762522198,
0.0,8.2866835151473,-0.8239960761492208,
-28.125,9.273373180565118,0.19262612473828158,
0.0,7.537201902039225,1.2464550558342524,
0.0,12.554979507952703,1.3492439740085953,
0.0,18.58621331467949,-0.701046593294594,
16.875,4.0093923428881215,0.5227047184871038,
-16.875,4.909142958754427,-0.8112036264381959,
0.0,-1.0,-1.0,
0.0,15.097579248882104,1.563213485931384,
0.0,7.2504854691532605,-0.873342683335205,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,19.056989914162827,-1.9109843839204799,
0.0,-1.0,-1.0,
0.0,18.218678775948614,-1.4769996604965427,
-22.5,7.8672098368964045,0.10263963691664289,
22.5,5.4871604827609985,0.1397256590696675,
-11.25,9.29276208304228,-0.6681400758337844,
0.0,10.854729683396094,-1.257393123205332,
0.0,5.929252695553173,0.7502007692474267,
0.0,-1.0,-1.0,
0.0,20.372867762456714,-1.1383218135721602,
0.0,15.99544537743368,-2.0840846301345817,
0.0,6.893218136196535,-1.0434932813173199,
0.0,23.86209684362033,1.961173827497192,
16.875,9.420854575464814,0.4903832176229663,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,15.611179527270654,-0.7110768165828347,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,13.935040339091849,-1.5804312552392632,
0.0,8.9998230779942,-1.1637744641290215,
11.25,18.413209526724795,0.330987321510543,
0.0,-1.0,-1.0,
0.0,22.337181527522283,-2.668775364598589,
-16.875,9.804853512194692,-0.46887758459102075,
-22.5,10.707670140749514,0.01513546205595759,
0.0,10.34521078415492,0.9965606760327831,
-28.125,5.238311289319982,-0.3391341055293197,
16.875,6.017493006532155,0.585381658435209,
0.0,21.338676590509976,-1.7838344505999693,
0.0,-1.0,-1.0,
16.875,6.92479317922688,0.22652800391223238,
16.875,10.961085158036571,0.1493811949617918,
22.5,6.545759790793253,0.03851164569122251,
0.0,11.102180528737163,-1.216594550187044,
-11.25,5.433449678802296,-0.42733112179310534,
0.0,-1.0,-1.0,
0.0,21.61059745159572,-0.901169513554108,
-11.25,19.676678951732473,-0.12979798777037627,
0.0,-1.0,-1.0,
0.0,14.081406577560982,0.7825015118611997,
0.0,7.779997207954867,0.9031485581565258,
0.0,7.574121147251861,0.8975253281382278,
0.0,-1.0,-1.0,
0.0,11.919208870063551,-1.4260064826386754,
0.0,9.237194045724076,0.8128413714904125,
0.0,-1.0,-1.0,
0.0,5.692030837447834,0.7207601893921817,
0.0,17.35760747195348,1.7078340019111913,
11.25,20.232842270186012,-0.09006720460579501,
0.0,11.378504617196132,0.7987080737072724,
0.0,17.7105431398022,-1.9472923292876219,
0.0,-1.0,-1.0,
-16.875,7.854868180620022,-0.3457416010449444,
0.0,-1.0,-1.0,
0.0,12.82252528611372,-1.5460680138345095,
-22.5,5.273290224356612,-0.8115954734601836,
0.0,9.13819048121453,1.0931711613807171,
22.5,6.397235451560247,0.6872370688589324,
-11.25,9.497578756047005,-0.5768261844343241,
0.0,25.143492206180536,-1.2092621991768215,
0.0,-1.0,-1.0,
-16.875,11.282072180696767,-0.298761681828967,
0.0,18.5858542970024,-1.406224624902965,
0.0,15.838906824169857,0.142481819688446,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,15.90958853316992,-0.3329175478207958,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,19.379841581736226,1.2398172998230914,
0.0,-1.0,-1.0,
0.0,16.979875606234472,-1.6297927882545198,
0.0,12.917720837197757,-0.8078985806222001,
0.0,11.70351414397258,0.92502977873918,
22.5,9.638750613256853,0.8131316167607366,
0.0,24.45043079724367,2.829018009824322,
0.0,12.81084423802948,0.9346484940588808,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,21.809032035313145,0.379973483392402,
0.0,14.314765867560544,-0.8130389273540043,
0.0,18.894087559287893,0.6977615924094527,
0.0,-1.0,-1.0,
0.0,21.52271135379707,0.4248466223286128,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,24.46447940715086,-1.2377468072474431,
-22.5,6.543026842050988,-0.09497317611087501,
0.0,-1.0,-1.0,
0.0,22.903231248786007,-2.3956577289125254,
0.0,-1.0,-1.0,
0.0,11.575540066117528,-1.3572021958989722,
0.0,14.368780016108209,-1.9094157668293577,
-22.5,5.251858564377139,-0.14095428390770376,
-11.25,16.172579342272183,-0.42016778685885725,
0.0,-1.0,-1.0,
0.0,11.737922698344141,1.4042538835015217,
0.0,20.320906425456617,1.9150791873836686,
0.0,-1.0,-1.0,
0.0,10.553134350946971,0.8614637218766117,
-16.875,15.084541631262592,-0.4842382357024026,
0.0,16.12089597386308,0.8999013489209507,
0.0,8.940221748159518,0.9194230709551073,
0.0,17.80603252048444,2.1887142648295335,
0.0,14.036789563358342,1.6795097283625167,
0.0,18.76908088276934,-1.313322733773075,
0.0,18.65371138501398,2.002450979125744,
0.0,19.916889358526113,-0.890628459625652,
0.0,-1.0,-1.0,
16.875,4.692547566328475,0.4717617489888384,
0.0,13.632927434388384,1.5879722292827612,
0.0,-1.0,-1.0,
0.0,30.775493214280846,2.6871870585062556,
0.0,7.94449839423939,0.8035949660516088,
0.0,13.915045369893903,-1.0707974025382394,
22.5,7.580657429287785,0.056804440429017514,
0.0,-1.0,-1.0,
0.0,9.28402212485248,-1.4241732513756595,
0.0,5.403035284911241,-0.8027632031616694,
0.0,26.305543180977374,1.1831459113422653,
0.0,-1.0,-1.0,
0.0,7.264837066204512,-1.1321666071424918,
0.0,11.204083900484338,0.9338521564828415,
-16.875,13.273279094428299,-0.27534568741956017,
22.5,8.356858003483584,-0.06195482986449224,
16.875,9.883775835759314,0.17125123072282028,
0.0,12.548790900183945,1.0543158676050635,
0.0,13.073016136861222,0.8548801465359368,
0.0,5.4721294114505765,-0.8912712549972394,
16.875,5.196536992556202,0.520131437668901,
-16.875,7.2247373098106165,-0.5241815200954948,
22.5,6.616326432613286,0.14736414548914356,
11.25,12.518999325625646,0.008470560792043282,
0.0,5.500081408115596,-0.9802862955959797,
16.875,10.5625776116847,1.5463297418441317,
22.5,7.182191174251051,0.4997491207078173,
0.0,12.147161200876267,1.5408343656031402,
0.0,-1.0,-1.0,
0.0,19.071061735008616,-0.8187544457364073,
0.0,-1.0,-1.0,
16.875,6.610926161079618,0.5015113637091515,
0.0,-1.0,-1.0,
0.0,4.1241163327384776,-0.8617415426494414,
16.875,4.568886567223114,0.6369378839000963,
0.0,7.477336788611556,-1.192711358463074,
-16.875,9.21080287081983,-0.3787630905813365,
0.0,-1.0,-1.0,
16.875,6.420482577113558,0.2579069839295246,
0.0,-1.0,-1.0,
0.0,21.56844490544273,-1.7046548935842116,
16.875,11.4484596089678,0.38110784760749644,
11.25,7.902224370880403,0.6000236874610663,
0.0,23.163769140343746,-2.5273546842778765,
0.0,17.15065659471222,-1.153740490464483,
0.0,4.3556550177175835,-0.7451676124633048,
0.0,18.96667831370264,1.9768207375994007,
16.875,12.439887586144382,0.1326928234137934,
0.0,29.64710373957738,0.09065720871622616,
22.5,13.82028698947833,0.10945572675334803,
-16.875,8.205800073523365,-0.30107808597750507,
0.0,23.642874847585063,1.309344173300908,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,26.947668074067163,-0.9197797362606766,
0.0,-1.0,-1.0,
0.0,12.071962405315507,0.7714516199509798,
0.0,-1.0,-1.0,
0.0,8.365812065594483,-1.1965445678790025,
0.0,18.288645547442883,1.7538664549714795,
-16.875,6.751170966307205,-0.507122440548521,
0.0,-1.0,-1.0,
16.875,5.847692894972837,0.04450191671826468,
0.0,24.430880284694144,1.2561440552498389,
0.0,-1.0,-1.0,
0.0,42.43793045671246,-1.1504024910692465,
0.0,32.95262578634283,-2.7830928786084104,
0.0,23.12434572774689,-1.6176948246775893,
0.0,13.785336244846379,-1.2998085537702895,
0.0,-1.0,-1.0,
0.0,33.6384708463544,1.8262924916042902,
0.0,16.898999741182887,0.2706695232315722,
22.5,9.178258688182583,0.58432852475889,
22.5,8.89636357524478,0.049551246268574226,
0.0,-1.0,-1.0,
22.5,5.7688379807982475,0.46011615019411634,
0.0,7.802899482605268,0.9377892285038006,
0.0,16.113297667950956,0.5977713325993744,
0.0,-1.0,-1.0,
-22.5,13.167777237941298,0.20957843032313958,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,8.704674248305182,1.364463228373891,
0.0,8.099608269912368,-1.182811875533622,
-16.875,17.371247578729637,-0.09013059367256197,
22.5,13.018304610612027,1.1518340834893397,
0.0,15.039779370107993,1.0105143807609591,
16.875,15.603891578343866,0.2094486420002639,
0.0,10.50202481421225,1.5475390523907284,
0.0,-1.0,-1.0,
0.0,13.959910904805694,-1.7991178622688917,
0.0,11.574036105061868,0.966299105843909,
-16.875,6.3307147808410615,-0.42683198461099603,
-16.875,17.284366879677002,0.20798197455056125,
0.0,-1.0,-1.0,
0.0,23.526854597158536,-2.425962366698815,
0.0,26.666655110587012,-0.8000048344827598,
16.875,6.146692173903341,0.3099409293412837,
-11.25,8.477314877147567,-0.7525338335912628,
16.875,7.703578306969018,0.5148018488817975,
0.0,11.337649344915498,1.5245876073481472,
11.25,15.614515786394575,0.2375913558814503,
0.0,-1.0,-1.0,
0.0,16.167776585852366,-1.2515995267882443,
0.0,-1.0,-1.0,
0.0,-1.0,-1.0,
0.0,22.645240560441966,2.0630959029246125,
11.25,5.587189550189397,0.6267625733621911,
0.0,-1.0,-1.0,
0.0,20.414814603037904,0.6381799987573495,
0.0,22.402367759150234,-1.0639109843763754,
-11.25,11.768170970155644,-0.5580398034711586,
