num_run,Objective,Optimization type,Distance to Bruine Bank,AEP,LCOE,Layout,Iterations
28,LCOE,Sequential,4500,2511.112433640233,-132.3875198545067,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7904, 7924, 7944, 7964, 7984, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16813, 16843, 20945, 20965, 21003, 21039, 21079, 21099, 21107, 24283, 24467, 24487, 24507, 24522, 24542, 24562, 24912, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",143
28,LCOE,Joint,4500,2514.2713119561854,-132.22119092103705,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 11481, 12232, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24612, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",123
27,LCOE,Sequential,4500,2512.241179849671,-132.32803833959036,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7849, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16755, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 25210, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",133
27,LCOE,Joint,4500,2505.5812179895515,-132.67977297187394,"[51, 774, 794, 811, 2168, 2188, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16755, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",108
26,LCOE,Sequential,4500,2513.2280839501946,-132.27607525494813,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16755, 16775, 16813, 16843, 20945, 20965, 21023, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 25064, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",120
26,LCOE,Joint,4500,2507.352988347996,-132.58601748949502,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16755, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24562, 24582, 24604, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",199
25,LCOE,Sequential,4500,2510.760090360582,-132.4060982336635,"[51, 774, 794, 811, 2168, 2208, 2223, 2557, 4589, 4609, 4629, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21023, 21039, 21079, 21099, 22458, 24467, 24487, 24507, 24522, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",128
25,LCOE,Joint,4500,2509.626702404046,-132.4658949663673,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16775, 16813, 16843, 20945, 20965, 20983, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24600, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",189
24,LCOE,Sequential,4500,2506.980082765147,-132.60573925213268,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16755, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24582, 24912, 27119, 27139, 27159, 27199, 27212, 28746, 28766, 29326]",76
24,LCOE,Joint,4500,2507.6897587418484,-132.56821183982342,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16755, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21023, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",147
23,LCOE,Sequential,4500,2523.3045208595527,-131.74785065268335,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2663, 4589, 4609, 4629, 4649, 4669, 4705, 4725, 6036, 7809, 7849, 7864, 7924, 7964, 7984, 12212, 12232, 12252, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 22178, 24467, 24507, 24562, 25062, 26047, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
23,LCOE,Joint,4500,2509.241817725726,-132.4862134916734,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12307, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 24764, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
22,LCOE,Sequential,4500,2513.6077104418755,-132.25609779300223,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12307, 12347, 12367, 12387, 12407, 12427, 15451, 16640, 16660, 16680, 16715, 16735, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24606, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",158
22,LCOE,Joint,4500,2514.991516241919,-132.18332746593146,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2241, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12272, 12307, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16755, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
21,LCOE,Sequential,4500,2518.5264826744087,-131.99779690719353,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 3595, 4589, 4609, 4649, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16813, 16843, 20945, 20965, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 25358, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",155
21,LCOE,Joint,4500,2511.3483380784746,-132.3750839836927,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12272, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16755, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24762, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",160
20,LCOE,Sequential,4500,2513.104939733308,-132.28255689184383,"[51, 774, 794, 811, 2168, 2188, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16775, 16813, 16843, 20945, 20965, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24527, 24562, 24582, 24612, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",191
20,LCOE,Joint,4500,2511.6733686348216,-132.3579535925634,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16735, 16793, 16813, 16843, 20945, 20965, 20983, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24562, 24582, 24611, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",196
19,LCOE,Sequential,4500,2510.220415714093,-132.43456434516904,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12252, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16755, 16775, 16843, 20945, 20965, 20983, 21023, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 25064, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",110
19,LCOE,Joint,4500,2507.7476901243235,-132.56514938668494,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 25212, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",153
18,LCOE,Sequential,4500,2513.1127306954922,-132.2821467994569,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 6181, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12252, 12292, 12307, 12327, 12367, 12387, 12407, 12427, 16567, 16640, 16660, 16680, 16700, 16715, 16755, 16813, 16843, 20945, 20965, 20983, 21023, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24582, 25066, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
18,LCOE,Joint,4500,2514.552738664921,-132.20639283228994,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 28785, 29326]",196
17,LCOE,Sequential,4500,2513.782265982169,-132.24691400850352,"[51, 774, 794, 811, 1770, 2168, 2208, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16755, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21023, 21059, 21099, 21107, 24450, 24467, 24487, 24507, 24522, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",183
17,LCOE,Joint,4500,2510.969888354754,-132.39503536351344,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 3617, 4589, 4609, 4629, 4649, 4689, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16755, 16793, 16813, 16843, 20945, 20965, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",168
16,LCOE,Sequential,4500,2522.216263829803,-131.8046957086301,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 9496, 12212, 12232, 12272, 12307, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16755, 16793, 16813, 16843, 20945, 20965, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24914, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 28786, 29326]",202
16,LCOE,Joint,4500,2518.777100792702,-131.98466313705188,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2338, 4589, 4609, 4629, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16755, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 25062, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",163
15,LCOE,Sequential,4500,2524.5144284606304,-131.68470871769054,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7924, 7944, 7964, 7984, 11723, 12232, 12252, 12272, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21023, 21039, 21059, 21079, 21099, 21107, 24296, 24467, 24487, 24522, 24562, 27119, 27139, 27159, 27179, 27199, 27212, 28730, 28746, 28766, 29326]",190
15,LCOE,Joint,4500,2511.7307872812594,-132.35492786441648,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21023, 21059, 21079, 21099, 21107, 24295, 24467, 24487, 24507, 24522, 24562, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",129
14,LCOE,Sequential,4500,2514.6078267423763,-132.20349655720045,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16700, 16735, 16775, 16821, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24446, 24467, 24487, 24507, 24522, 24562, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",175
14,LCOE,Joint,4500,2498.596537691198,-133.0506715072265,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",72
13,LCOE,Sequential,4500,2520.207075466616,-131.9097745584631,"[51, 223, 774, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7904, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16755, 16775, 16793, 16813, 16843, 18241, 20945, 20965, 20983, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24582, 24599, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 28839, 29326]",176
13,LCOE,Joint,4500,2513.712575606191,-132.25058043291844,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2339, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7904, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16755, 16793, 16813, 16843, 20945, 20965, 20983, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24562, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",193
12,LCOE,Sequential,4500,2520.9577715240566,-131.87049419097053,"[51, 774, 794, 811, 2168, 2208, 2223, 2448, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7904, 7944, 7964, 7984, 11335, 12212, 12232, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16755, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24447, 24467, 24487, 24507, 24542, 24582, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
12,LCOE,Joint,4500,2512.0080426404547,-132.34031958592234,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24542, 24562, 24582, 24910, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",136
11,LCOE,Sequential,4500,2514.1836447107194,-132.22580135099696,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12252, 12272, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24522, 24562, 24582, 25062, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",188
11,LCOE,Joint,4500,2514.912116672563,-132.18750069298267,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24522, 24562, 24582, 24755, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",133
10,LCOE,Sequential,4500,2516.117660167625,-132.12416590379075,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16735, 16793, 16843, 17255, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24915, 27119, 27139, 27179, 27199, 27212, 28746, 28766, 29326]",151
10,LCOE,Joint,4500,2515.209118491475,-132.17189168144782,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16735, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24604, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",188
9,LCOE,Sequential,4500,2518.6814987071825,-131.9896729046859,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2242, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7849, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 25063, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",148
9,LCOE,Joint,4500,2509.136921236223,-132.49175218451438,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16735, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24562, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 28839, 29326]",139
8,LCOE,Sequential,4500,2518.6071204232408,-131.9935707596904,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 2242, 4589, 4609, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7904, 7924, 7944, 7964, 7984, 12212, 12252, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16715, 16735, 16755, 16775, 16793, 16843, 20945, 20965, 20983, 21003, 21059, 21099, 21107, 24467, 24487, 24507, 24522, 24542, 24562, 24582, 24914, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",161
8,LCOE,Joint,4500,2512.0296194604994,-132.33918286235897,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12292, 12307, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16775, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 24582, 24597, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",146
7,LCOE,Sequential,4500,2510.156200556205,-132.43795230423606,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12327, 12347, 12387, 12407, 12427, 14844, 16640, 16660, 16680, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24507, 24522, 24562, 25062, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
7,LCOE,Joint,4500,2524.64621961747,-131.6778345347,"[51, 774, 794, 811, 2168, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7884, 7904, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12292, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21039, 21059, 21079, 21099, 21107, 24467, 24507, 24562, 24582, 24916, 25788, 27119, 27139, 27159, 27179, 27199, 27212, 28730, 28746, 28766, 29326]",202
6,LCOE,Sequential,4500,2514.7565585593775,-132.19567756327436,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7658, 7809, 7864, 7884, 7924, 7944, 7964, 7984, 12212, 12232, 12252, 12272, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16700, 16735, 16775, 16813, 16843, 20945, 20965, 20983, 21003, 21023, 21059, 21079, 21099, 21107, 23990, 24487, 24507, 24542, 24562, 24582, 24758, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",157
6,LCOE,Joint,4500,2509.5267798286104,-132.47116940037168,"[51, 774, 794, 811, 2168, 2188, 2208, 2223, 4589, 4609, 4629, 4649, 4669, 4689, 4705, 4725, 7809, 7829, 7849, 7864, 7884, 7904, 7924, 7964, 7984, 12212, 12232, 12252, 12307, 12327, 12347, 12367, 12387, 12407, 12427, 16640, 16660, 16680, 16700, 16715, 16735, 16793, 16813, 16843, 20945, 20965, 20983, 21003, 21039, 21059, 21079, 21099, 21107, 24467, 24487, 24542, 24582, 25214, 27119, 27139, 27159, 27179, 27199, 27212, 28746, 28766, 29326]",202
